sim_id,fragment_id,fragment_mass_kg,mass_ratio,semi_major_axis_a,eccentricity_e,inclination_i,apoapsis_Rm,periapsis_Rm
Ma_xp_A2000_n70_r16_v00,246,3068225711952309.0,3.069342836995089e-05,94868836.90694986,0.9473930768812424,0.014518343097065744,54.50565458161082,1.4724170554742186
Ma_xp_A2000_n70_r16_v00,247,3068225711952309.0,3.069342836995089e-05,82063921.8419468,0.9431080676070535,0.0003931996109098576,47.045012122897624,1.3774229512707141
Ma_xp_A2000_n70_r16_v00,248,3068225711952309.0,3.069342836995089e-05,41080088.2209925,0.9051737859066118,0.012738517586050171,23.09033993254636,1.1492754803419707
Ma_xp_A2000_n70_r16_v00,249,3038533205062448.0,3.039639519217718e-05,-550065437.7322602,1.0101277678429266,0.01030802689481164,inf,1.6435860899159502
Ma_xp_A2000_n70_r16_v00,250,3028635702765827.0,3.0297384132919265e-05,-186472645.7736597,1.029286442051932,0.023082816535484343,inf,1.611187589532599
Ma_xp_A2000_n70_r16_v00,251,3008840698172586.5,3.0099362014403454e-05,97251311.88864176,0.9578462706603538,0.004418944596189586,56.17439690160914,1.2094720399112922
Ma_xp_A2000_n70_r16_v00,252,2979148191282725.5,2.9802328836629737e-05,-97016199.83164218,1.0669414551350707,0.007576184383191052,inf,1.916036462134511
Ma_xp_A2000_n70_r16_v00,253,2979148191282725.5,2.9802328836629737e-05,47401953.113203414,0.9232654148235725,0.025475739207569983,26.896750853433456,1.0731285465980618
Ma_xp_A2000_n70_r16_v00,254,2969250688986105.0,2.970331777737183e-05,91785666.4578087,0.9441141412114841,0.012798771398989266,52.645467508820325,1.5133561865971148
Ma_xp_A2000_n70_r16_v00,255,2870275666019902.0,2.8713207184792774e-05,-324613481.41753757,1.01802897748496,0.03530675035795365,inf,1.7266408460809182
Ma_xp_A2000_n70_r16_v00,256,2850480661426661.0,2.8515185066276957e-05,-107571549.60863797,1.060498534020686,0.00192699492291961,inf,1.9200239131600831
Ma_xp_A2000_n70_r16_v00,257,2820788154536800.0,2.821815188850324e-05,198669838.9436557,0.9735282872024601,0.013569746812337259,115.67503967230016,1.5515949013276182
