fof_file,physical_file,mass_code,resolution_code,periapsis_code,velocity_code,spin_code,timestep,fof_linking_length,largest_fragment_particle_count,total_fragment_mass_kg,bound_fragment_count,energy_bound_mass_kg,energy_bound_mass_fraction,bound_mass_kg,bound_mass_fraction,largest_bound_fragment_mass_kg,unbound_fragment_count,unbound_mass_kg,unbound_mass_fraction,largest_unbound_fragment_mass_kg,target_mass_kg,captured_mass_kg,captured_mass_fraction,raw_hdf5_path,method,unresolved_handling,simulation_id,filename,file_path,file_size_bytes,mass_value,special_case_code,spin_value,spin_axis,has_explicit_spin,resolution_value,periapsis_value,velocity_value,chunk_index,parttype_group,particle_count_total,n_fof_groups,fragment_count_min_particles,mass_metrics_available,mass_unit,total_particle_mass_kg,largest_fragment_mass_kg,fragment_mass_fraction,particle_count_metrics_are_proxies,excluded_group_ids,min_particles,bound_mass_kg_existing_fof_csv,bound_mass_fraction_existing_fof_csv,unbound_mass_kg_existing_fof_csv,unbound_mass_fraction_existing_fof_csv
Ma_xp_A2000_s047z_n65_r12_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r12_v06_90000.hdf5,A2000,n65,r12,v06,s047z,90000,0.004,115639,9.999065461526494e+19,89.0,3.68526559605e+19,0.368268697439,3.30358994115e+19,0.330127838223,1.6451558672998144e+18,230.0,6.70341207035e+19,0.669872161777,3.659386384145489e+18,1.00070020115e+20,3.30358994115e+19,0.330127838223,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_s047z_n65_r12_v06_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_s047z_n65_r12_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r12_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v06_90000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,12,6,0,PartType0,3162278,319,319,True,kg,9.999065461526494e+19,3.6593940343404175e+18,1.0,True,"-1,2147483647",20,1.5425155838592311e+19,0.1542659750552415,8.456549882824965e+19,0.8457340249447584
Ma_xp_A2000_s047z_n65_r12_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r12_v08_90000.hdf5,A2000,n65,r12,v08,s047z,90000,0.004,137583,9.998571825650383e+19,52.0,2.53230841553e+19,0.253053653094,2.27330744009e+19,0.227171678138,1.0564022143213082e+18,253.0,7.73369457141e+19,0.772828321862,4.35380241000178e+18,1.00070020115e+20,2.27330744009e+19,0.227171678138,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_s047z_n65_r12_v08_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_s047z_n65_r12_v08_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r12_v08_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v08_90000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,12,8,0,PartType0,3162278,305,305,True,kg,9.998571825650383e+19,4.353801169574885e+18,1.0,True,"-1,2147483647",20,7.275419234046766e+18,0.0727645845347476,9.271029882598688e+19,0.9272354154652525
Ma_xp_A2000_s047z_n65_r12_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r12_v10_90000.hdf5,A2000,n65,r12,v10,s047z,90000,0.004,148991,9.999866074646816e+19,14.0,1.34756708189e+19,0.134662417409,1.09826527304e+19,0.109749680452,2.4999483249373434e+17,246.0,8.90873673846e+19,0.890250319548,4.714807606088727e+18,1.00070020115e+20,1.09826527304e+19,0.109749680452,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_s047z_n65_r12_v10_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_s047z_n65_r12_v10_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r12_v10_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v10_90000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,12,10,0,PartType0,3162278,260,260,True,kg,9.999866074646816e+19,4.714807625612702e+18,1.0,True,"-1,2147483647",20,1.2686130177014318e+18,0.0126863000680795,9.87300478127669e+19,0.9873136999319204
Ma_xp_A2000_s047z_n65_r12_v12_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r12_v12_90000.hdf5,A2000,n65,r12,v12,s047z,90000,0.004,117262,1.0000888230802168e+20,0.0,3.35379143511e+18,0.0335144474964,1.90831498465e+18,0.0190697971526,0.0,228.0,9.816170513035e+19,0.9809302028474,3.7107460820111816e+18,1.00070020115e+20,1.90831498465e+18,0.0190697971526,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_s047z_n65_r12_v12_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_s047z_n65_r12_v12_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r12_v12_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v12_90000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,12,12,0,PartType0,3162278,228,228,True,kg,1.0000888230802168e+20,3.7107463440089626e+18,1.0,True,"-1,2147483647",20,0.0,0.0,1.0000888213816448e+20,1.0
Ma_xp_A2000_s047z_n65_r12_v14_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r12_v14_90000.hdf5,A2000,n65,r12,v14,s047z,90000,0.004,140821,1.000079643968874e+20,0.0,0.0,0.0,0.0,0.0,0.0,178.0,1.00070020115e+20,1.0,4.45626864640912e+18,1.00070020115e+20,0.0,0.0,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_s047z_n65_r12_v14_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_s047z_n65_r12_v14_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r12_v14_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v14_90000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,12,14,0,PartType0,3162278,178,178,True,kg,1.000079643968874e+20,4.45626874947139e+18,1.0,True,"-1,2147483647",20,0.0,0.0,1.000079644356418e+20,1.0
Ma_xp_A2000_s047z_n65_r12_v16_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r12_v16_90000.hdf5,A2000,n65,r12,v16,s047z,90000,0.004,166789,9.998027519813706e+19,0.0,0.0,0.0,0.0,0.0,0.0,136.0,1.00069672021e+20,1.0,5.278023812249422e+18,1.00069672021e+20,0.0,0.0,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_s047z_n65_r12_v16_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_s047z_n65_r12_v16_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r12_v16_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r12_v16_90000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,12,16,0,PartType0,3162267,136,136,True,kg,9.998027519813706e+19,5.278030425250689e+18,1.0,True,"-1,2147483647",20,0.0,0.0,9.998027513458196e+19,1.0
Ma_xp_A2000_s047z_n65_r13_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r13_v00_90000.hdf5,A2000,n65,r13,v00,s047z,90000,0.004,109379,9.997252215993082e+19,141.0,5.06976229433e+19,0.506621492481,4.75411059114e+19,0.475078408666,2.2580545908085563e+18,230.0,5.25289142036e+19,0.524921591334,3.461289213080032e+18,1.00070020115e+20,4.75411059114e+19,0.475078408666,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_s047z_n65_r13_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_s047z_n65_r13_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r13_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r13_v00_90000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,13,0,0,PartType0,3162278,371,371,True,kg,9.997252215993082e+19,3.461287899874549e+18,1.0,True,"-1,2147483647",20,2.5777188692826227e+19,0.2578427366195575,7.419533343743656e+19,0.7421572633804425
Ma_xp_A2000_s047z_n65_r14_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r14_v00_90000.hdf5,A2000,n65,r14,v00,s047z,90000,0.004,92021,9.997815495701776e+19,139.0,5.11433099333e+19,0.511075243859,4.7580219027e+19,0.475469266143,1.9010999439075543e+18,206.0,5.2489801088e+19,0.524530733857,2.9119967697327165e+18,1.00070020115e+20,4.7580219027e+19,0.475469266143,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_s047z_n65_r14_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_s047z_n65_r14_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r14_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r14_v00_90000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,14,0,0,PartType0,3162278,345,345,True,kg,9.997815495701776e+19,2.9119964036350034e+18,1.0,True,"-1,2147483647",20,2.476439317207697e+19,0.2476980415431734,7.521376175314305e+19,0.7523019584568268
Ma_xp_A2000_s047z_n65_r15_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r15_v00_90000.hdf5,A2000,n65,r15,v00,s047z,90000,0.004,142221,9.996840830370772e+19,142.0,5.06785727041e+19,0.506431123386,4.73363000183e+19,0.473031782784,2.333021395641088e+18,216.0,5.27337200967e+19,0.526968217216,4.5005715281170493e+18,1.00070020115e+20,4.73363000183e+19,0.473031782784,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_s047z_n65_r15_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_s047z_n65_r15_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r15_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r15_v00_90000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,15,0,0,PartType0,3162278,358,358,True,kg,9.996840830370772e+19,4.500580916639984e+18,1.0,True,"-1,2147483647",20,2.4887207089148215e+19,0.2489507186774653,7.508120120209877e+19,0.7510492813225348
,Ma_xp_A2000_s047z_n65_r16_v00_102000.hdf5,A2000,n65,r16,v00,s047z,102000,0.004,137608,1.0000590760740962e+20,,,,,,,,,,,,,,,,,Ma_xp_A2000_s047z_n65_r16_v00_102000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v00_102000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v00_102000_fof_0.0040_0000.hdf5,462775112,2000,,47.0,z,True,65,16,0,0,PartType0,3162278,292,292,True,kg,1.0000590760740962e+20,4.35459752463663e+18,1.0,True,"-1,2147483647",20,,,,
,Ma_xp_A2000_s047z_n65_r16_v00_108000.hdf5,A2000,n65,r16,v00,s047z,108000,0.004,152187,1.0001109737944606e+20,,,,,,,,,,,,,,,,,Ma_xp_A2000_s047z_n65_r16_v00_108000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v00_108000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v00_108000_fof_0.0040_0000.hdf5,462775112,2000,,47.0,z,True,65,16,0,0,PartType0,3162278,279,279,True,kg,1.0001109737944606e+20,4.815944557462872e+18,1.0,True,"-1,2147483647",20,,,,
,Ma_xp_A2000_s047z_n65_r16_v00_66000.hdf5,A2000,n65,r16,v00,s047z,66000,0.004,221323,9.99385987220319e+19,,,,,,,,,,,,,,,,,Ma_xp_A2000_s047z_n65_r16_v00_66000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v00_66000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v00_66000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,16,0,0,PartType0,3162278,368,368,True,kg,9.99385987220319e+19,7.003745135675653e+18,1.0,True,"-1,2147483647",20,,,,
,Ma_xp_A2000_s047z_n65_r16_v00_72000.hdf5,A2000,n65,r16,v00,s047z,72000,0.004,94953,9.98644863914162e+19,,,,,,,,,,,,,,,,,Ma_xp_A2000_s047z_n65_r16_v00_72000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v00_72000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v00_72000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,16,0,0,PartType0,3162278,541,541,True,kg,9.98644863914162e+19,3.004778944289225e+18,1.0,True,"-1,2147483647",20,,,,
,Ma_xp_A2000_s047z_n65_r16_v00_78000.hdf5,A2000,n65,r16,v00,s047z,78000,0.004,95678,9.989072015302094e+19,,,,,,,,,,,,,,,,,Ma_xp_A2000_s047z_n65_r16_v00_78000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v00_78000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v00_78000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,16,0,0,PartType0,3162278,481,481,True,kg,9.989072015302094e+19,3.027721504678577e+18,1.0,True,"-1,2147483647",20,,,,
,Ma_xp_A2000_s047z_n65_r16_v00_84000.hdf5,A2000,n65,r16,v00,s047z,84000,0.004,96294,9.99403709776883e+19,,,,,,,,,,,,,,,,,Ma_xp_A2000_s047z_n65_r16_v00_84000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v00_84000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v00_84000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,16,0,0,PartType0,3162278,410,410,True,kg,9.99403709776883e+19,3.0472140746708977e+18,1.0,True,"-1,2147483647",20,,,,
Ma_xp_A2000_s047z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r16_v00_90000.hdf5,A2000,n65,r16,v00,s047z,90000,0.004,97171,9.997106656223512e+19,140.0,4.97918505268e+19,0.497570106107,4.73000982349e+19,0.472670018259,2.270902426503752e+18,216.0,5.27699218801e+19,0.527329981741,3.074968084586886e+18,1.00070020115e+20,4.73000982349e+19,0.472670018259,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_s047z_n65_r16_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_s047z_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,16,0,0,PartType0,3162278,356,356,True,kg,9.997106656223512e+19,3.0749666647718385e+18,1.0,True,"-1,2147483647",20,2.3630460914755875e+19,0.2363730002143739,7.634060554936941e+19,0.7636269997856261
,Ma_xp_A2000_s047z_n65_r16_v00_96000.hdf5,A2000,n65,r16,v00,s047z,96000,0.004,136802,9.99905598180192e+19,,,,,,,,,,,,,,,,,Ma_xp_A2000_s047z_n65_r16_v00_96000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v00_96000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v00_96000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,16,0,0,PartType0,3162278,319,319,True,kg,9.99905598180192e+19,4.329091700059251e+18,1.0,True,"-1,2147483647",20,,,,
Ma_xp_A2000_s047z_n65_r16_v02_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r16_v02_90000.hdf5,A2000,n65,r16,v02,s047z,90000,0.004,134887,9.990277675641802e+19,131.0,4.82738755749e+19,0.482401435675,4.54382696312e+19,0.454065190409,2.1832143656382664e+18,208.0,5.463165554879999e+19,0.5459348095909999,4.2684877177985096e+18,1.0006992518e+20,4.54382696312e+19,0.454065190409,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_s047z_n65_r16_v02_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_s047z_n65_r16_v02_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v02_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v02_90000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,16,2,0,PartType0,3162275,339,339,True,kg,9.990277675641802e+19,4.268481807464802e+18,1.0,True,"-1,2147483647",20,2.243393501458702e+19,0.2245576724434755,7.746884172190579e+19,0.7754423275565244
Ma_xp_A2000_s047z_n65_r16_v04_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r16_v04_90000.hdf5,A2000,n65,r16,v04,s047z,90000,0.004,131286,9.99844206642353e+19,117.0,4.30130665967e+19,0.429829698717,3.89705552205e+19,0.389432870861,1.9441686739104143e+18,232.0,6.10994648945e+19,0.610567129139,4.1545343770626135e+18,1.00070020115e+20,3.89705552205e+19,0.389432870861,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_s047z_n65_r16_v04_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_s047z_n65_r16_v04_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v04_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v04_90000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,16,4,0,PartType0,3162278,349,349,True,kg,9.99844206642353e+19,4.154535866101355e+18,1.0,True,"-1,2147483647",20,1.845939691692057e+19,0.184622732249017,8.152502370156934e+19,0.8153772677509826
Ma_xp_A2000_s047z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r16_v06_90000.hdf5,A2000,n65,r16,v06,s047z,90000,0.004,131216,9.998600286397615e+19,72.0,3.46179236724e+19,0.345937448811,3.08778427537e+19,0.308562762114,1.3686742405290647e+18,247.0,6.91920507813e+19,0.691437237886,4.152319232977217e+18,1.00069893535e+20,3.08778427537e+19,0.308562762114,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_s047z_n65_r16_v06_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_s047z_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,16,6,0,PartType0,3162274,319,319,True,kg,9.998600286397615e+19,4.152317490535088e+18,1.0,True,"-1,2147483647",20,1.204345358801084e+19,0.1204513956254111,8.794254927628544e+19,0.8795486043745888
Ma_xp_A2000_s047z_n65_r16_v08_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r16_v08_90000.hdf5,A2000,n65,r16,v08,s047z,90000,0.004,138336,9.999350267670253e+19,34.0,2.2891836942e+19,0.22875819267,2.02633153253e+19,0.202491368564,5.888169428115082e+17,251.0,7.98067047897e+19,0.797508631436,4.3776310313775447e+18,1.00070020115e+20,2.02633153253e+19,0.202491368564,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_s047z_n65_r16_v08_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_s047z_n65_r16_v08_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v08_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v08_90000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,16,8,0,PartType0,3162278,285,285,True,kg,9.999350267670253e+19,4.377632524217567e+18,1.0,True,"-1,2147483647",20,4.694238411006715e+18,0.0469454342914184,9.529926429826123e+19,0.9530545657085816
Ma_xp_A2000_s047z_n65_r16_v10_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r16_v10_90000.hdf5,A2000,n65,r16,v10,s047z,90000,0.004,187213,9.999856582055395e+19,1.0,1.08976544874e+19,0.108900292764,8.83687429984e+18,0.0883069103981,1.7183189119505994e+16,264.0,9.123314581516e+19,0.9116930896019,5.924339566526646e+18,1.00070020115e+20,8.83687429984e+18,0.0883069103981,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_s047z_n65_r16_v10_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_s047z_n65_r16_v10_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r16_v10_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r16_v10_90000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,16,10,0,PartType0,3162278,265,265,True,kg,9.999856582055395e+19,5.924336741287792e+18,1.0,True,"-1,2147483647",20,1.7183189119505994e+16,0.0001718343554788,9.99813827066268e+19,0.999828165644521
Ma_xp_A2000_s047z_n65_r17_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r17_v00_90000.hdf5,A2000,n65,r17,v00,s047z,90000,0.004,130693,9.997492726742852e+19,125.0,5.02129177725e+19,0.501777832309,4.72563016719e+19,0.472232359078,1.756577614794356e+18,204.0,5.2813718443100004e+19,0.527767640922,4.135768942167755e+18,1.00070020115e+20,4.72563016719e+19,0.472232359078,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_s047z_n65_r17_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_s047z_n65_r17_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r17_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r17_v00_90000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,17,0,0,PartType0,3162278,329,329,True,kg,9.997492726742852e+19,4.135767307446593e+18,1.0,True,"-1,2147483647",20,2.3454641764215812e+19,0.2346052398764463,7.652028537964542e+19,0.7653947601235538
Ma_xp_A2000_s047z_n65_r18_v00_90000_fof_0.0040_0000.hdf5,Ma_xp_A2000_s047z_n65_r18_v00_90000.hdf5,A2000,n65,r18,v00,s047z,90000,0.004,184775,9.997964224882685e+19,121.0,5.10427423918e+19,0.510070272127,4.48958124896e+19,0.448643983862,2.709849049482535e+18,201.0,5.51742076254e+19,0.551356016138,5.847189262525086e+18,1.00070020115e+20,4.48958124896e+19,0.448643983862,/rds/general/user/nny124/home/irp-nny124/martian_moon_data/Ma_xp_A2000_s047z_n65_r18_v00_90000.hdf5,particle_level_raw_snapshot_parent_normalized,All raw asteroid particles in the physical snapshot are included in the denominator; all raw bound/captured asteroid particles are included in the numerator. No FoF background or unresolved material is discarded for the particle-level metrics.,Ma_xp_A2000_s047z_n65_r18_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r18_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r18_v00_90000_fof_0.0040_0000.hdf5,462775104,2000,,47.0,z,True,65,18,0,0,PartType0,3162278,322,322,True,kg,9.997964224882685e+19,5.847184472241694e+18,1.0,True,"-1,2147483647",20,2.164021724387621e+19,0.2164462360521163,7.833942499238627e+19,0.7835537639478837
