simulation_id,filename,file_path,file_size_bytes,mass_code,mass_value,special_case_code,spin_code,spin_value,spin_axis,has_explicit_spin,resolution_code,resolution_value,periapsis_code,periapsis_value,velocity_code,velocity_value,timestep,fof_linking_length,chunk_index
Ma_xp_A2000_s047z_n65_r24_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r24_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r24_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r24,24,v00,0,90000,0.004,0
Ma_xp_A2000_s047z_n65_r26_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r26_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r26_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r26,26,v00,0,90000,0.004,0
Ma_xp_A2000_s047z_n65_r28_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r28_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r28_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r28,28,v00,0,90000,0.004,0
Ma_xp_A2000_s047z_n65_r30_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s047z_n65_r30_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s047z_n65_r30_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s047z,47,z,True,n65,65,r30,30,v00,0,90000,0.004,0
Ma_xp_A2000_s086mz_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s086mz,86,mz,True,n65,65,r12,12,v00,0,90000,0.004,0
Ma_xp_A2000_s086mz_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086mz_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086mz_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s086mz,86,mz,True,n65,65,r16,16,v00,0,90000,0.004,0
Ma_xp_A2000_s086mz_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s086mz_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086mz_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s086mz,86,mz,True,n65,65,r16,16,v06,6,90000,0.004,0
Ma_xp_A2000_s086x_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086x,86,x,True,n65,65,r12,12,v00,0,90000,0.004,0
Ma_xp_A2000_s086x_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086x,86,x,True,n65,65,r16,16,v00,0,90000,0.004,0
Ma_xp_A2000_s086x_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s086x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086x,86,x,True,n65,65,r16,16,v06,6,90000,0.004,0
Ma_xp_A2000_s086x_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086x,86,x,True,n65,65,r20,20,v00,0,90000,0.004,0
Ma_xp_A2000_s086y_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086y,86,y,True,n65,65,r12,12,v00,0,90000,0.004,0
Ma_xp_A2000_s086y_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086y,86,y,True,n65,65,r16,16,v00,0,90000,0.004,0
Ma_xp_A2000_s086y_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s086y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086y,86,y,True,n65,65,r16,16,v06,6,90000,0.004,0
Ma_xp_A2000_s086y_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086y,86,y,True,n65,65,r20,20,v00,0,90000,0.004,0
Ma_xp_A2000_s086z_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086z,86,z,True,n65,65,r12,12,v00,0,90000,0.004,0
Ma_xp_A2000_s086z_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086z,86,z,True,n65,65,r16,16,v00,0,90000,0.004,0
Ma_xp_A2000_s086z_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s086z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086z,86,z,True,n65,65,r16,16,v06,6,90000,0.004,0
Ma_xp_A2000_s086z_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s086z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s086z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s086z,86,z,True,n65,65,r20,20,v00,0,90000,0.004,0
Ma_xp_A2000_s170mz_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170mz_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s170mz,170,mz,True,n65,65,r12,12,v00,0,90000,0.004,0
Ma_xp_A2000_s170mz_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170mz_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170mz_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s170mz,170,mz,True,n65,65,r16,16,v00,0,90000,0.004,0
Ma_xp_A2000_s170mz_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s170mz_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170mz_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775112,A2000,2000,,s170mz,170,mz,True,n65,65,r16,16,v06,6,90000,0.004,0
Ma_xp_A2000_s170x_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170x_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170x,170,x,True,n65,65,r12,12,v00,0,90000,0.004,0
Ma_xp_A2000_s170x_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170x_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170x,170,x,True,n65,65,r16,16,v00,0,90000,0.004,0
Ma_xp_A2000_s170x_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s170x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170x_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170x,170,x,True,n65,65,r16,16,v06,6,90000,0.004,0
Ma_xp_A2000_s170x_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170x_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170x,170,x,True,n65,65,r20,20,v00,0,90000,0.004,0
Ma_xp_A2000_s170y_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170y_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170y,170,y,True,n65,65,r12,12,v00,0,90000,0.004,0
Ma_xp_A2000_s170y_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170y_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170y,170,y,True,n65,65,r16,16,v00,0,90000,0.004,0
Ma_xp_A2000_s170y_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s170y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170y_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170y,170,y,True,n65,65,r16,16,v06,6,90000,0.004,0
Ma_xp_A2000_s170y_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170y_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170y,170,y,True,n65,65,r20,20,v00,0,90000,0.004,0
Ma_xp_A2000_s170z_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170z_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170z,170,z,True,n65,65,r12,12,v00,0,90000,0.004,0
Ma_xp_A2000_s170z_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170z_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170z,170,z,True,n65,65,r16,16,v00,0,90000,0.004,0
Ma_xp_A2000_s170z_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000_s170z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170z_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170z,170,z,True,n65,65,r16,16,v06,6,90000,0.004,0
Ma_xp_A2000_s170z_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000_s170z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000_s170z_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000,2000,,s170z,170,z,True,n65,65,r20,20,v00,0,90000,0.004,0
Ma_xp_A2000c30_n65_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r12_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r12,12,v00,0,90000,0.004,0
Ma_xp_A2000c30_n65_r12_v02_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r12_v02_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r12_v02_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r12,12,v02,2,90000,0.004,0
Ma_xp_A2000c30_n65_r12_v04_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r12_v04_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r12_v04_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r12,12,v04,4,90000,0.004,0
Ma_xp_A2000c30_n65_r12_v06_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r12_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r12_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r12,12,v06,6,90000,0.004,0
Ma_xp_A2000c30_n65_r12_v08_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r12_v08_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r12_v08_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r12,12,v08,8,90000,0.004,0
Ma_xp_A2000c30_n65_r12_v10_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r12_v10_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r12_v10_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r12,12,v10,10,90000,0.004,0
Ma_xp_A2000c30_n65_r14_v00_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r14_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r14_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r14,14,v00,0,90000,0.004,0
Ma_xp_A2000c30_n65_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r16_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r16,16,v00,0,90000,0.004,0
Ma_xp_A2000c30_n65_r16_v02_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r16_v02_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r16_v02_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r16,16,v02,2,90000,0.004,0
Ma_xp_A2000c30_n65_r16_v04_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r16_v04_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r16_v04_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r16,16,v04,4,90000,0.004,0
Ma_xp_A2000c30_n65_r16_v06_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r16_v06_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r16_v06_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r16,16,v06,6,90000,0.004,0
Ma_xp_A2000c30_n65_r16_v08_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r16_v08_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r16_v08_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r16,16,v08,8,90000,0.004,0
Ma_xp_A2000c30_n65_r16_v10_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r16_v10_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r16_v10_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r16,16,v10,10,90000,0.004,0
Ma_xp_A2000c30_n65_r18_v00_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r18_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r18_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r18,18,v00,0,90000,0.004,0
Ma_xp_A2000c30_n65_r20_v00_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r20_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r20_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r20,20,v00,0,90000,0.004,0
Ma_xp_A2000c30_n65_r22_v00_90000_fof_0.0040_0000,Ma_xp_A2000c30_n65_r22_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2000c30_n65_r22_v00_90000_fof_0.0040_0000.hdf5,462775104,A2000c30,2000,c30,,,,False,n65,65,r22,22,v00,0,90000,0.004,0
Ma_xp_A2050_n70_r12_v00_90000_fof_0.0030_0000,Ma_xp_A2050_n70_r12_v00_90000_fof_0.0030_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2050_n70_r12_v00_90000_fof_0.0030_0000.hdf5,1098212504,A2050,2050,,,,,False,n70,70,r12,12,v00,0,90000,0.003,0
Ma_xp_A2050_n70_r12_v00_90000_fof_0.0040_0000,Ma_xp_A2050_n70_r12_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2050_n70_r12_v00_90000_fof_0.0040_0000.hdf5,1098212504,A2050,2050,,,,,False,n70,70,r12,12,v00,0,90000,0.004,0
Ma_xp_A2050_n70_r12_v00_90000_fof_0.0050_0000,Ma_xp_A2050_n70_r12_v00_90000_fof_0.0050_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2050_n70_r12_v00_90000_fof_0.0050_0000.hdf5,1098212504,A2050,2050,,,,,False,n70,70,r12,12,v00,0,90000,0.005,0
Ma_xp_A2050_n70_r16_v00_90000_fof_0.0030_0000,Ma_xp_A2050_n70_r16_v00_90000_fof_0.0030_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2050_n70_r16_v00_90000_fof_0.0030_0000.hdf5,1098212504,A2050,2050,,,,,False,n70,70,r16,16,v00,0,90000,0.003,0
Ma_xp_A2050_n70_r16_v00_90000_fof_0.0040_0000,Ma_xp_A2050_n70_r16_v00_90000_fof_0.0040_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2050_n70_r16_v00_90000_fof_0.0040_0000.hdf5,1098212504,A2050,2050,,,,,False,n70,70,r16,16,v00,0,90000,0.004,0
Ma_xp_A2050_n70_r16_v00_90000_fof_0.0050_0000,Ma_xp_A2050_n70_r16_v00_90000_fof_0.0050_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2050_n70_r16_v00_90000_fof_0.0050_0000.hdf5,1098212504,A2050,2050,,,,,False,n70,70,r16,16,v00,0,90000,0.005,0
Ma_xp_A2100_n70_r12_v00_90000_fof_0.0044_0000,Ma_xp_A2100_n70_r12_v00_90000_fof_0.0044_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2100_n70_r12_v00_90000_fof_0.0044_0000.hdf5,1098212504,A2100,2100,,,,,False,n70,70,r12,12,v00,0,90000,0.0044,0
Ma_xp_A2100_n70_r12_v00_90000_fof_0.0059_0000,Ma_xp_A2100_n70_r12_v00_90000_fof_0.0059_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2100_n70_r12_v00_90000_fof_0.0059_0000.hdf5,1098212504,A2100,2100,,,,,False,n70,70,r12,12,v00,0,90000,0.0059,0
Ma_xp_A2100_n70_r12_v00_90000_fof_0.0074_0000,Ma_xp_A2100_n70_r12_v00_90000_fof_0.0074_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2100_n70_r12_v00_90000_fof_0.0074_0000.hdf5,1098212504,A2100,2100,,,,,False,n70,70,r12,12,v00,0,90000,0.0074,0
Ma_xp_A2100_n70_r16_v00_90000_fof_0.0044_0000,Ma_xp_A2100_n70_r16_v00_90000_fof_0.0044_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2100_n70_r16_v00_90000_fof_0.0044_0000.hdf5,1098212504,A2100,2100,,,,,False,n70,70,r16,16,v00,0,90000,0.0044,0
Ma_xp_A2100_n70_r16_v00_90000_fof_0.0059_0000,Ma_xp_A2100_n70_r16_v00_90000_fof_0.0059_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2100_n70_r16_v00_90000_fof_0.0059_0000.hdf5,1098212504,A2100,2100,,,,,False,n70,70,r16,16,v00,0,90000,0.0059,0
Ma_xp_A2100_n70_r16_v00_90000_fof_0.0074_0000,Ma_xp_A2100_n70_r16_v00_90000_fof_0.0074_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A2100_n70_r16_v00_90000_fof_0.0074_0000.hdf5,1098212504,A2100,2100,,,,,False,n70,70,r16,16,v00,0,90000,0.0074,0
