task,dataset,feature_set,target,model,group_column,group_value,count,mean_residual,mean_absolute_error,underprediction_rate
regression,all_successful_runs,with_fof_linking_length,bound_mass_fraction,ridge,periapsis_Rm,2.8,2,-0.010379960119994452,0.010379960119994452,0.0
regression,all_successful_runs,with_fof_linking_length,bound_mass_fraction,ridge,periapsis_Rm,3.0,2,0.017662349121387054,0.017662349121387054,1.0
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.1,12,6341403612918165.0,7.284752799131596e+17,0.75
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.2,116,4.476713802525672e+17,2.26724277143513e+18,0.35344827586206895
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.3,13,7.339144881806664e+17,1.5955826567810918e+18,0.6923076923076923
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.4,24,3.231569312725397e+17,1.3298675086549596e+18,0.625
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.5,14,2.9079952262552724e+16,1.1971454807714944e+18,0.6428571428571429
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.6,101,5.18128891801726e+17,2.1412744939251177e+18,0.4158415841584158
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.7,14,1.429499132063388e+18,2.356227689118481e+18,0.6428571428571429
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.8,20,-1.1788561706089692e+18,1.3431492784790408e+18,0.15
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.9,13,-1.284781377875605e+18,1.6093551380331656e+18,0.15384615384615385
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,2.0,47,-1.2200316205266158e+18,1.3378307856937887e+18,0.14893617021276595
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,2.2,14,-1.545763381791883e+18,1.6254933275810127e+18,0.07142857142857142
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,2.4,12,-1.498938389723339e+18,1.531489371541289e+18,0.08333333333333333
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,2.6,3,7.390573647111136e+17,2.580909109944691e+18,0.3333333333333333
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,2.8,2,-1.701243274520571e+18,1.701243274520571e+18,0.0
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,3.0,2,-1.5669559666538307e+18,1.5669559666538307e+18,0.0
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.1,12,-4.227120551419119e+17,5.0263842531923405e+17,0.16666666666666666
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.2,116,1.936171073403235e+17,7.780845985979292e+17,0.45689655172413796
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.3,13,3.4980345510675603e+17,6.02353554840999e+17,0.6153846153846154
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.4,24,9074470632803510.0,4.206026814905838e+17,0.5416666666666666
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.5,14,-8.446983173288005e+16,2.3043209771032093e+17,0.2857142857142857
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.6,101,-4.2472361297613254e+17,9.624330368563713e+17,0.3069306930693069
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.7,14,1.1938427603572846e+18,1.9222063827958781e+18,0.5
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.8,20,-3.9316410301916294e+17,1.0221817218682751e+18,0.4
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.9,13,-1.4758838113042605e+17,6.41608763457867e+17,0.38461538461538464
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,2.0,47,-1.0090267879273419e+17,4.729451335955276e+17,0.2978723404255319
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,2.2,14,-4.5725799298312696e+16,2.6806529302616893e+17,0.2857142857142857
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,2.4,12,-1.8492121727813686e+17,3.6404564510020845e+17,0.3333333333333333
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,2.6,3,1.0825113948914442e+18,3.6725827153076756e+18,0.6666666666666666
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,2.8,2,-1.8685571872944224e+17,1.8685571872944224e+17,0.0
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,3.0,2,-2.9429677127044026e+17,2.9429677127044026e+17,0.0
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.1,12,-2.923699919384976e+17,3.5500873284753043e+17,0.16666666666666666
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.2,116,4.547773081612859e+17,7.119148200119566e+17,0.39655172413793105
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.3,13,4.796075532913773e+17,5.461958591355822e+17,0.6923076923076923
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.4,24,1.9439226825542972e+16,3.145964143586999e+17,0.4583333333333333
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.5,14,9564813871603466.0,6.551396509559448e+16,0.5
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.6,101,-1.5077981915313133e+17,6.136190565126674e+17,0.32673267326732675
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.7,14,1.0986823389993391e+18,1.6578809216179464e+18,0.7142857142857143
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.8,20,-2.4726836769853754e+17,5.6402649561848934e+17,0.1
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,1.9,13,-2654819268495537.0,2.0711657157158038e+17,0.15384615384615385
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,2.0,47,-1.1581585997083622e+17,2.5918001109915645e+17,0.14893617021276595
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,2.2,14,-1.1147366590822872e+17,1.611452994444984e+17,0.07142857142857142
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,2.4,12,-1.8742073531660685e+17,1.8742073531660685e+17,0.0
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,2.6,3,1.6700802501243564e+18,2.4741425160105876e+18,0.3333333333333333
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,2.8,2,-1.2985067632115377e+18,1.2985067632115377e+18,0.0
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,random_forest_regressor,periapsis_Rm,3.0,2,-1.3615105101211297e+18,1.3615105101211297e+18,0.0
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.1,12,-2.80174390785374e+18,2.80174390785374e+18,0.0
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.2,116,4.736898826805487e+17,2.022094161570219e+18,0.35344827586206895
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.3,13,-7.789661943366574e+17,1.0052338924196325e+18,0.3076923076923077
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.4,24,-7.172924791574971e+17,1.3262729181863124e+18,0.16666666666666666
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.5,14,-1.0953596387209701e+18,1.195037628953661e+18,0.14285714285714285
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.6,101,1.0260675682925833e+18,1.7658404910675482e+18,0.5148514851485149
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.7,14,8.201841522157243e+17,1.3546305075535857e+18,0.7142857142857143
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.8,20,-1.1607268758048663e+18,1.5126788045729326e+18,0.25
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,1.9,13,-1.51295584224679e+18,2.0143081378669468e+18,0.3076923076923077
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,2.0,47,-3.0050647922064115e+17,1.3029286286814098e+18,0.46808510638297873
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,2.2,14,-9.947516748529773e+17,1.6093557809648627e+18,0.2857142857142857
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,2.4,12,-7.622200344206043e+17,1.4743400588677258e+18,0.3333333333333333
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,2.6,3,2.841551948638618e+18,2.841551948638618e+18,1.0
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,2.8,2,4.106014540167929e+17,4.106014540167929e+17,1.0
regression,all_successful_runs,with_fof_linking_length,largest_bound_fragment_mass_kg,ridge,periapsis_Rm,3.0,2,5.902638567861033e+17,5.902638567861033e+17,1.0
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.1,11,-4.9367996673009464e+16,4.9367996673009464e+16,0.0
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.2,74,-4.440593746042246e+16,1.1436052613048547e+17,0.25675675675675674
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.3,11,-3.563292500726003e+16,3.638943243159553e+16,0.09090909090909091
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.4,18,4.511964123195517e+16,1.1848268689636624e+17,0.16666666666666666
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.5,12,-3.6782028124830376e+16,5.933805968950477e+16,0.5833333333333334
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.6,66,3.605673192478494e+16,1.8567019447857376e+17,0.4090909090909091
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.7,12,6.2399281371857384e+16,1.615939792622121e+17,0.5833333333333334
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.8,3,1.7475754856727984e+17,1.8770878875355338e+17,0.3333333333333333
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,1.9,3,-7.678699270647938e+16,7.678699270647938e+16,0.0
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,2.0,12,-4.594320650273123e+16,6.2344419211171576e+16,0.16666666666666666
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,2.2,1,-2862985066522656.0,2862985066522656.0,0.0
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,2.4,1,-2.4012943841850016e+16,2.4012943841850016e+16,0.0
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,dummy_mean,periapsis_Rm,2.6,1,1.0060273617376477e+18,1.0060273617376477e+18,1.0
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.1,11,-9564375205304428.0,2.6187709031292948e+16,0.7272727272727273
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.2,74,4077546238911757.0,5.5385388177707144e+16,0.47297297297297297
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.3,11,-9591458436934136.0,2.5257375884671764e+16,0.8181818181818182
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.4,18,-1.6619440754451976e+16,4.189655958558874e+16,0.6666666666666666
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.5,12,-3004127666934024.0,3.2204657717982932e+16,0.75
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.6,66,2.6533577207671856e+16,1.2634738478358277e+17,0.4393939393939394
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.7,12,-1.768519824101885e+17,1.7930063260792522e+17,0.08333333333333333
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.8,3,1.3738658571654931e+17,1.5007378395252042e+17,0.6666666666666666
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,1.9,3,-1.334894207082713e+16,1.334894207082713e+16,0.0
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,2.0,12,-5819474255441864.0,2.4843980232321196e+16,0.3333333333333333
regression,all_successful_runs,without_fof_linking_length,average_bound_fragment_mass_kg,gradient_boosting_regressor,periapsis_Rm,2.2,1,3723461090584448.0,3723461090584448.0,1.0
