dataset,feature_set,target,model,group_feature,group_value,count,mean_residual,median_residual,mae_within_group
clean_subset,without_fof_linking_length,fragment_count_min_particles,random_forest,spin_axis,x,4,-167.72523346560848,-99.65754894179904,167.72523346560848
clean_subset,without_fof_linking_length,fragment_count_min_particles,random_forest,spin_axis,y,4,766.4709857804235,247.30943650793654,806.0218746693124
clean_subset,without_fof_linking_length,fragment_count_min_particles,random_forest,spin_axis,z,15,16.24570157126825,10.528345238095199,37.187871156004455
clean_subset,without_fof_linking_length,fragment_count_min_particles,ridge,spin_axis,mz,1,-69.49587110205289,-69.49587110205289,69.49587110205289
clean_subset,without_fof_linking_length,fragment_count_min_particles,ridge,spin_axis,none,10,-3.354840192867454,4.0095349529827615,39.34985791603971
clean_subset,without_fof_linking_length,fragment_count_min_particles,ridge,spin_axis,x,4,-602.709055275456,-592.0147641669165,602.709055275456
clean_subset,without_fof_linking_length,fragment_count_min_particles,ridge,spin_axis,y,4,766.6326939529724,237.46964640079045,1105.2723732380869
clean_subset,without_fof_linking_length,fragment_count_min_particles,ridge,spin_axis,z,15,45.91455330019274,21.72869415708999,199.00634357066718
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,spin_axis,mz,1,8.260056947194589e+18,8.260056947194589e+18,8.260056947194589e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,spin_axis,none,10,1.1498018769079826e+19,-4.55040874524441e+18,2.2494510350477894e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,spin_axis,x,4,1.1917574588370944e+19,3.6274588689505567e+18,1.1917574588370944e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,spin_axis,y,4,6.436865740592097e+18,-7.731416289475903e+18,2.399280768892036e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,spin_axis,z,15,1.796306048014515e+18,-2.49322287600948e+19,3.38356362383531e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,spin_axis,mz,1,-2.8959141042481046e+19,-2.8959141042481046e+19,2.8959141042481046e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,spin_axis,none,10,1.9190090866402107e+18,1.4247076983120804e+18,5.864639256226695e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,spin_axis,x,4,5.937892552537507e+18,5.324507852155242e+18,5.937892552537507e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,spin_axis,y,4,-4.012870231428815e+18,-3.7553884783319163e+18,4.012870231428815e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,spin_axis,z,15,-1.1139663375701987e+18,7.111872764810854e+17,1.0217317334017923e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,random_forest,spin_axis,mz,1,-3.2739619333537243e+19,-3.2739619333537243e+19,3.2739619333537243e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,random_forest,spin_axis,none,10,3.958055779522743e+18,5.952365446004313e+18,5.82566260238785e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,random_forest,spin_axis,x,4,5.131944270548419e+18,5.880003675536611e+18,5.131944270548419e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,random_forest,spin_axis,y,4,-1.86953377391563e+18,-7.940114056275436e+17,2.2569889798158505e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,random_forest,spin_axis,z,15,3.8257029054976645e+18,8.25681565210624e+16,1.0696060812837327e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,ridge,spin_axis,mz,1,-2.146925543090657e+19,-2.146925543090657e+19,2.146925543090657e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,ridge,spin_axis,none,10,-8.376559960464015e+17,-7.610444239889183e+18,1.6411450492450413e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,ridge,spin_axis,x,4,3.0608527254511e+17,-1.6580193595267973e+18,4.817397852010211e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,ridge,spin_axis,y,4,-4.960050033753436e+18,-1.289438226789844e+19,2.032179520269576e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,ridge,spin_axis,z,15,3.412974527224289e+18,1.5520014659141542e+19,1.888836486971601e+19
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,spin_axis,mz,1,254977.88636363635,254977.88636363635,254977.88636363635
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,spin_axis,none,10,384600.28636363626,-133587.11363636365,723656.6227272727
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,spin_axis,x,4,372784.63636363624,107351.38636363635,372784.63636363624
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,spin_axis,y,4,196985.63636363635,-251135.11363636365,762129.8068181818
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,spin_axis,z,15,52022.686363636334,-794692.1136363636,1072701.1045454545
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,spin_axis,mz,1,-877725.5815504745,-877725.5815504745,877725.5815504745
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,spin_axis,none,10,71519.87989944541,106920.94713688554,211096.91363789924
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,spin_axis,x,4,222010.00680290413,220570.33171550027,222010.00680290413
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,spin_axis,y,4,-127547.62224059297,-134663.04061654472,127547.62224059297
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,spin_axis,z,15,-29112.64746998762,20745.3332778084,323519.1592217676
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,spin_axis,mz,1,-1030904.8804010819,-1030904.8804010819,1030904.8804010819
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,spin_axis,none,10,131328.4391076723,192551.04220634932,185542.691846561
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,spin_axis,x,4,154604.28140707687,183698.0839358464,154604.28140707687
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,spin_axis,y,4,-57888.692373225844,-22754.63946885499,71227.85338134374
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,spin_axis,z,15,119425.37645768806,2831.1021626984148,339342.83112074726
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,spin_axis,mz,1,-676691.311910003,-676691.311910003,676691.311910003
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,spin_axis,none,10,-26583.345314101014,-246073.37436962384,531862.1893676172
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,spin_axis,x,4,9640.987576257263,-54232.48347922822,154576.69761964696
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,spin_axis,y,4,-159922.24752723082,-409461.90219154605,642189.7206931461
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,spin_axis,z,15,105984.88292222607,497113.02289972315,598295.9887456634
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,spin_axis,mz,3,-376.3384484228474,-444.00511508951405,376.3384484228474
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,spin_axis,none,55,-91.49602418042315,-247.00511508951405,400.2943501511277
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,spin_axis,x,4,729.9948849104858,257.994884910486,893.0
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,spin_axis,y,2,-325.50511508951405,-325.50511508951405,325.50511508951405
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,spin_axis,z,34,-163.53452685421993,-147.50511508951405,171.29833007371747
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,spin_axis,mz,3,-83.85066504762868,-112.93145349410352,101.55753225716184
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,spin_axis,none,55,-34.87021057749935,-31.32158150064049,183.92790068248968
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,spin_axis,x,4,201.8192765703271,146.2103644169253,307.2881733529183
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,spin_axis,y,2,-156.7836221316625,-156.7836221316625,185.60079916530233
full,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,spin_axis,z,34,-7.9285369998213335,-9.803592001193039,66.27689701231022
full,with_fof_linking_length,fragment_count_min_particles,random_forest,spin_axis,mz,3,-91.34920723104058,-101.29375529100535,109.9577839506173
full,with_fof_linking_length,fragment_count_min_particles,random_forest,spin_axis,none,55,-12.258027680232242,-17.412231536981608,132.9995770920998
full,with_fof_linking_length,fragment_count_min_particles,random_forest,spin_axis,x,4,179.11202423039902,-164.79704431216936,509.70751611351614
full,with_fof_linking_length,fragment_count_min_particles,random_forest,spin_axis,y,2,-649.2224011544015,-649.2224011544015,649.2224011544015
full,with_fof_linking_length,fragment_count_min_particles,random_forest,spin_axis,z,34,-27.142664869716366,4.986872775372632,56.085076429289636
full,with_fof_linking_length,fragment_count_min_particles,ridge,spin_axis,mz,3,-310.9831210421693,-343.26899385952436,310.9831210421693
full,with_fof_linking_length,fragment_count_min_particles,ridge,spin_axis,none,55,-91.01420919585325,-154.48129569911725,351.0955269292068
full,with_fof_linking_length,fragment_count_min_particles,ridge,spin_axis,x,4,414.39817510032225,-2.6853797425268056,649.0579314753234
full,with_fof_linking_length,fragment_count_min_particles,ridge,spin_axis,y,2,-968.9680585557692,-968.9680585557692,968.9680585557692
full,with_fof_linking_length,fragment_count_min_particles,ridge,spin_axis,z,34,-35.59737941759263,-27.463373073562053,170.20088687012438
full,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,spin_axis,mz,3,2.57118114780645e+19,1.404478824456464e+19,3.469719500615438e+19
full,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,spin_axis,none,55,6.26727914575445e+18,-1.5469120066028222e+19,3.059084580644061e+19
full,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,spin_axis,x,4,-6.832941977348307e+18,-7.553460854183393e+18,1.2434988497121323e+19
full,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,spin_axis,y,2,2.2280010201823703e+19,2.2280010201823703e+19,4.514074267586132e+19
full,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,spin_axis,z,34,-3.8195354456605783e+18,-2.0237903242810864e+19,2.7608620674716664e+19
full,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,spin_axis,mz,3,-1.3064427775047816e+18,-9.513907038608105e+18,1.1888710622098221e+19
full,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,spin_axis,none,55,-4.381278162931907e+17,7.342057501980045e+17,7.007489005048975e+18
full,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,spin_axis,x,4,6.671272137513861e+17,1.1988374959547837e+18,2.0333141402272292e+18
full,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,spin_axis,y,2,2.932939073568008e+18,2.932939073568008e+18,2.932939073568008e+18
full,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,spin_axis,z,34,5.20098978570934e+18,1.8112082612624525e+18,7.826014853235303e+18
full,with_fof_linking_length,largest_fragment_mass_kg,random_forest,spin_axis,mz,3,-9.172812646265848e+18,-6.732383511541768e+18,1.5414648206404878e+19
full,with_fof_linking_length,largest_fragment_mass_kg,random_forest,spin_axis,none,55,-8.525827839368497e+18,-2.0454013474833264e+17,1.4117372003479398e+19
full,with_fof_linking_length,largest_fragment_mass_kg,random_forest,spin_axis,x,4,4.524375610268136e+17,2.318653465696433e+17,1.2024023490673787e+18
full,with_fof_linking_length,largest_fragment_mass_kg,random_forest,spin_axis,y,2,3.891786881923249e+17,3.891786881923249e+17,5.648873665007193e+17
full,with_fof_linking_length,largest_fragment_mass_kg,random_forest,spin_axis,z,34,5.68268957291807e+18,-6.093879206702963e+16,7.573793152834066e+18
full,with_fof_linking_length,largest_fragment_mass_kg,ridge,spin_axis,mz,3,1.0215703907762968e+18,-1.4077637771846509e+19,2.0708231289581085e+19
full,with_fof_linking_length,largest_fragment_mass_kg,ridge,spin_axis,none,55,-4.075723503799394e+18,-3.7574322432110797e+18,2.207038090755954e+19
full,with_fof_linking_length,largest_fragment_mass_kg,ridge,spin_axis,x,4,-6.76012772122506e+18,-1.0310153615908436e+19,1.0105479734989658e+19
full,with_fof_linking_length,largest_fragment_mass_kg,ridge,spin_axis,y,2,2.3209790769228292e+19,2.3209790769228292e+19,2.3209790769228292e+19
full,with_fof_linking_length,largest_fragment_mass_kg,ridge,spin_axis,z,34,8.159854942667204e+18,5.779668706998188e+18,1.6436852927809393e+19
full,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,spin_axis,mz,3,1673956.1219096333,2332296.455242967,1673956.1219096333
full,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,spin_axis,none,55,381494.78251569386,-307804.54475703323,1060880.28914206
full,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,spin_axis,x,4,-291950.54475703323,-323834.54475703323,425520.2723785166
full,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,spin_axis,y,2,708032.9552429668,708032.9552429668,1335183.5
full,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,spin_axis,z,34,-141105.69181585676,-710659.0447570332,869904.8419587784
full,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,spin_axis,mz,3,23541.790536766097,-43887.58749745041,109118.67322163268
full,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,spin_axis,none,55,-4725.8697074991205,-51093.76060514274,254199.84615477218
full,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,spin_axis,x,4,-25921.651083591205,-51935.17484064348,88202.54398998384
full,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,spin_axis,y,2,10571.604594779245,10571.604594779245,43343.02433264298
full,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,spin_axis,z,34,76293.60973815192,44456.34357027694,167366.00242633297
full,with_fof_linking_length,largest_fragment_particle_count,random_forest,spin_axis,mz,3,-20693.616018958546,77920.77035846608,145129.98000220535
full,with_fof_linking_length,largest_fragment_particle_count,random_forest,spin_axis,none,55,-27087.49826292696,-2240.8026179653534,289985.0077105308
full,with_fof_linking_length,largest_fragment_particle_count,random_forest,spin_axis,x,4,-13350.531454785698,-2406.058710166806,54127.473816047306
full,with_fof_linking_length,largest_fragment_particle_count,random_forest,spin_axis,y,2,-25092.872304232296,-25092.872304232296,36662.89470634979
full,with_fof_linking_length,largest_fragment_particle_count,random_forest,spin_axis,z,34,56206.59157307113,-11263.049031745992,182369.5794422782
full,with_fof_linking_length,largest_fragment_particle_count,ridge,spin_axis,mz,3,533750.6911268649,685616.3807859896,932207.8301085307
full,with_fof_linking_length,largest_fragment_particle_count,ridge,spin_axis,none,55,83815.3619530677,97881.26761771808,589013.9388246189
full,with_fof_linking_length,largest_fragment_particle_count,ridge,spin_axis,x,4,-279439.2779411201,-281609.7474265973,279439.2779411201
full,with_fof_linking_length,largest_fragment_particle_count,ridge,spin_axis,y,2,507788.51948889944,507788.51948889944,670304.6675527231
full,with_fof_linking_length,largest_fragment_particle_count,ridge,spin_axis,z,34,163667.6725450477,227001.47100349225,505606.3506217829
full,without_fof_linking_length,fragment_count_min_particles,dummy_mean,spin_axis,mz,3,-376.3384484228474,-444.00511508951405,376.3384484228474
full,without_fof_linking_length,fragment_count_min_particles,dummy_mean,spin_axis,none,55,-91.49602418042315,-247.00511508951405,400.2943501511277
full,without_fof_linking_length,fragment_count_min_particles,dummy_mean,spin_axis,x,4,729.9948849104858,257.994884910486,893.0
full,without_fof_linking_length,fragment_count_min_particles,dummy_mean,spin_axis,y,2,-325.50511508951405,-325.50511508951405,325.50511508951405
full,without_fof_linking_length,fragment_count_min_particles,dummy_mean,spin_axis,z,34,-163.53452685421993,-147.50511508951405,171.29833007371747
full,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,spin_axis,mz,3,-143.85718856656598,-96.7150509368405,143.85718856656598
full,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,spin_axis,none,55,-113.29358075891118,-112.37858149899225,259.10620801296477
full,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,spin_axis,x,4,167.0801555703384,274.4755032389017,328.09557240721983
full,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,spin_axis,y,2,-282.6467337466306,-282.6467337466306,282.6467337466306
full,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,spin_axis,z,34,-33.3666135887936,-27.653357226293366,108.01061258964675
full,without_fof_linking_length,fragment_count_min_particles,random_forest,spin_axis,mz,3,-105.7150053449637,-95.49555158730162,105.7150053449637
full,without_fof_linking_length,fragment_count_min_particles,random_forest,spin_axis,none,55,-167.01686054182971,-77.26121190465305,353.44360102970694
full,without_fof_linking_length,fragment_count_min_particles,random_forest,spin_axis,x,4,139.32270731236378,-108.63547378547365,375.3068105447796
full,without_fof_linking_length,fragment_count_min_particles,random_forest,spin_axis,y,2,-590.4257372888551,-590.4257372888551,590.4257372888551
full,without_fof_linking_length,fragment_count_min_particles,random_forest,spin_axis,z,34,-28.575228189481344,-9.788116281866337,56.353040795376785
full,without_fof_linking_length,fragment_count_min_particles,ridge,spin_axis,mz,3,-314.59465331844245,-323.3160665813605,314.59465331844245
full,without_fof_linking_length,fragment_count_min_particles,ridge,spin_axis,none,55,-89.6733370542755,-226.59619719640295,350.7138172936946
full,without_fof_linking_length,fragment_count_min_particles,ridge,spin_axis,x,4,410.73964724499706,8.639103508728198,634.5587812717777
full,without_fof_linking_length,fragment_count_min_particles,ridge,spin_axis,y,2,-989.4293312752413,-989.4293312752413,989.4293312752413
full,without_fof_linking_length,fragment_count_min_particles,ridge,spin_axis,z,34,-32.34146209075025,-34.8399934253915,169.82128080484324
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,spin_axis,mz,3,2.57118114780645e+19,1.404478824456464e+19,3.469719500615438e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,spin_axis,none,55,6.26727914575445e+18,-1.5469120066028222e+19,3.059084580644061e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,spin_axis,x,4,-6.832941977348307e+18,-7.553460854183393e+18,1.2434988497121323e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,spin_axis,y,2,2.2280010201823703e+19,2.2280010201823703e+19,4.514074267586132e+19
full,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,spin_axis,z,34,-3.8195354456605783e+18,-2.0237903242810864e+19,2.7608620674716664e+19
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,spin_axis,mz,3,-4.56373874996517e+18,-1.0621207841387266e+19,1.2062392402897566e+19
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,spin_axis,none,55,-2.8437129144780406e+18,1.1453948903955497e+18,1.3206026596800936e+19
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,spin_axis,x,4,4.8631869161003776e+17,9.594336975767383e+17,3.042310059032787e+18
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,spin_axis,y,2,7.566720124160182e+18,7.566720124160182e+18,7.566720124160182e+18
full,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,spin_axis,z,34,5.789657715195864e+18,2.5686934167466455e+18,8.464695055789267e+18
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,spin_axis,mz,3,-9.067618532616245e+18,-7.078909482469552e+18,1.570537460121866e+19
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,spin_axis,none,55,-8.055877571994139e+18,9.640530000501094e+16,2.0847928211621237e+19
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,spin_axis,x,4,3.228184811243298e+17,2.956337034050894e+17,1.0726959530380147e+18
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,spin_axis,y,2,1.9947775466375747e+18,1.9947775466375747e+18,2.1705581123656576e+18
full,without_fof_linking_length,largest_fragment_mass_kg,random_forest,spin_axis,z,34,6.499424312088535e+18,-5.993457639309277e+16,8.134526739462396e+18
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,spin_axis,mz,3,1.1964432796701532e+18,-1.3193562445346623e+19,1.988926871462888e+19
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,spin_axis,none,55,-4.1406494596258084e+18,-5.704396092089781e+18,2.2049909185995346e+19
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,spin_axis,x,4,-6.582979273912947e+18,-1.0858492921744749e+19,1.117910725243716e+19
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,spin_axis,y,2,2.420053973592214e+19,2.420053973592214e+19,2.420053973592214e+19
full,without_fof_linking_length,largest_fragment_mass_kg,ridge,spin_axis,z,34,8.002201175404732e+18,4.693661449983894e+18,1.6557129036657291e+19
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,spin_axis,mz,3,1673956.1219096333,2332296.455242967,1673956.1219096333
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,spin_axis,none,55,381494.78251569386,-307804.54475703323,1060880.28914206
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,spin_axis,x,4,-291950.54475703323,-323834.54475703323,425520.2723785166
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,spin_axis,y,2,708032.9552429668,708032.9552429668,1335183.5
full,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,spin_axis,z,34,-141105.69181585676,-710659.0447570332,869904.8419587784
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,spin_axis,mz,3,51050.29011596204,80455.95373989292,69307.6086168959
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,spin_axis,none,55,-35385.62720725594,11420.98278951412,352574.85248004535
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,spin_axis,x,4,-70536.37317208793,-77690.36882576926,91779.2983938899
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,spin_axis,y,2,120146.13409500911,120146.13409500911,120146.13409500911
full,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,spin_axis,z,34,69003.81154569343,37085.277147545174,139299.50794778668
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,spin_axis,mz,3,-11661.874534831615,77920.77035846608,135258.66351807854
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,spin_axis,none,55,-43893.05635644386,35708.32726115438,483098.88401907036
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,spin_axis,x,4,-17099.363653274806,-18126.65112091365,50310.770956182736
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,spin_axis,y,2,30951.540767248254,30951.540767248254,105808.30846169265
full,without_fof_linking_length,largest_fragment_particle_count,random_forest,spin_axis,z,34,44163.20101685088,-10039.882769586839,156549.68947266936
full,without_fof_linking_length,largest_fragment_particle_count,ridge,spin_axis,mz,3,537921.429465241,662573.9621127388,948590.4299962278
full,without_fof_linking_length,largest_fragment_particle_count,ridge,spin_axis,none,55,82266.87050402872,14234.587522165151,579882.1565528881
full,without_fof_linking_length,largest_fragment_particle_count,ridge,spin_axis,x,4,-275214.26727502025,-264338.53251505026,275214.26727502025
full,without_fof_linking_length,largest_fragment_particle_count,ridge,spin_axis,y,2,531417.9953054945,531417.9953054945,631936.0122863654
full,without_fof_linking_length,largest_fragment_particle_count,ridge,spin_axis,z,34,159907.61222083136,208627.65876111912,500528.4107915188
clean_subset,with_fof_linking_length,fragment_count_min_particles,dummy_mean,fof_linking_length,0.004,34,12.869875222816399,-167.42424242424244,377.2655971479501
clean_subset,with_fof_linking_length,fragment_count_min_particles,gradient_boosting,fof_linking_length,0.004,34,70.8065718862119,14.657683603523992,127.39546799592485
clean_subset,with_fof_linking_length,fragment_count_min_particles,random_forest,fof_linking_length,0.004,34,67.78901857157007,-1.8560465969215727,143.59446969343293
clean_subset,with_fof_linking_length,fragment_count_min_particles,ridge,fof_linking_length,0.004,34,36.510840623006715,1.1857988555195789,302.35339170225376
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,dummy_mean,fof_linking_length,0.004,34,6.576546961001846e+18,-4.55040874524441e+18,2.6011212739306918e+19
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,fof_linking_length,0.004,34,-4.9810650005069306e+17,8.075759457125651e+17,8.252966068040321e+18
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,random_forest,fof_linking_length,0.004,34,2.291321926491641e+18,3.499172030821857e+17,8.287750609223169e+18
clean_subset,with_fof_linking_length,largest_fragment_mass_kg,ridge,fof_linking_length,0.004,34,8.038069035765688e+16,-2.1130305882735432e+18,1.6749000165293375e+19
clean_subset,with_fof_linking_length,largest_fragment_particle_count,dummy_mean,fof_linking_length,0.004,34,210600.06283422455,-134910.11363636365,827109.3663101604
clean_subset,with_fof_linking_length,largest_fragment_particle_count,gradient_boosting,fof_linking_length,0.004,34,-6462.900945947114,22764.691278081023,271886.5300144354
clean_subset,with_fof_linking_length,largest_fragment_particle_count,random_forest,fof_linking_length,0.004,34,71840.36661116293,11071.166949555045,261654.61441964968
clean_subset,with_fof_linking_length,largest_fragment_particle_count,ridge,fof_linking_length,0.004,34,1356.5717346611816,-70132.47312036844,534024.0797065381
clean_subset,without_fof_linking_length,fragment_count_min_particles,dummy_mean,fof_linking_length,,34,12.869875222816399,-167.42424242424244,377.2655971479501
clean_subset,without_fof_linking_length,fragment_count_min_particles,gradient_boosting,fof_linking_length,,34,70.8065718862119,14.65768360352402,127.39546799592485
clean_subset,without_fof_linking_length,fragment_count_min_particles,random_forest,fof_linking_length,,34,68.07134000014149,-1.8753045334295422,144.000475995954
clean_subset,without_fof_linking_length,fragment_count_min_particles,ridge,fof_linking_length,,34,36.51084062300676,1.1857988555196641,302.35339170225376
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,dummy_mean,fof_linking_length,,34,6.576546961001846e+18,-4.55040874524441e+18,2.6011212739306918e+19
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,gradient_boosting,fof_linking_length,,34,-5.5230752809403354e+17,8.075759457125673e+17,8.254951316202414e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,random_forest,fof_linking_length,,34,2.2728271773731264e+18,3.453712998667868e+17,8.264496780924493e+18
clean_subset,without_fof_linking_length,largest_fragment_mass_kg,ridge,fof_linking_length,,34,8.038069035766026e+16,-2.113030588273537e+18,1.6749000165293375e+19
clean_subset,without_fof_linking_length,largest_fragment_particle_count,dummy_mean,fof_linking_length,,34,210600.06283422455,-134910.11363636365,827109.3663101604
clean_subset,without_fof_linking_length,largest_fragment_particle_count,gradient_boosting,fof_linking_length,,34,-6510.792834017367,22764.69127808103,271756.25360088143
clean_subset,without_fof_linking_length,largest_fragment_particle_count,random_forest,fof_linking_length,,34,72371.25040224606,7850.540265572621,261170.67073034067
clean_subset,without_fof_linking_length,largest_fragment_particle_count,ridge,fof_linking_length,,34,1356.5717346612912,-70132.4731203682,534024.0797065381
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,fof_linking_length,0.0001,1,-445.00511508951405,-445.00511508951405,445.00511508951405
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,fof_linking_length,0.001,4,-57.75511508951402,-265.00511508951405,429.752557544757
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,fof_linking_length,0.0019,2,-347.00511508951405,-347.00511508951405,347.00511508951405
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,fof_linking_length,0.002,27,-36.63474471914372,-175.00511508951405,361.67026617410255
full,with_fof_linking_length,fragment_count_min_particles,dummy_mean,fof_linking_length,0.0027,1,-172.00511508951405,-172.00511508951405,172.00511508951405
