fof_file,physical_file,mass_code,resolution_code,periapsis_code,velocity_code,spin_code,timestep,fof_linking_length,n_fragments,total_fragment_mass_kg,bound_fragment_count,bound_mass_kg,bound_mass_fraction,largest_bound_fragment_mass_kg,unbound_fragment_count,unbound_mass_kg,unbound_mass_fraction,largest_unbound_fragment_mass_kg,physical_path,physical_exists,fof_filename_exists_in_source,metadata_status,metadata_conflicts,spin_orientation,spin_period_hr,periapsis_rm,v_inf_kms,v_inf_source,physical_snapshot_date,physical_output_type,physical_run_name,physical_particle_count,scenario_name
Ma_xp_A1900_n65_r18_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_n65_r18_v00_90000.hdf5,A1900,n65,r18,v00,,90000,0.002,36,9.996094087732271e+18,0,0.0,0.0,0.0,36,9.996094087732271e+18,1.0,7.492108184606785e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r18_v00_90000.hdf5,True,False,mapped,,no_spin,,1.8,0.0,physical_snapshot_filename,21:25:04 2022-08-12 BST,FullVolume,Untitled SWIFT simulation,3227694,Ma_xp_A1900_n65_r18_v00_90000
Ma_xp_A1900_n65_r18_v02_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_n65_r18_v02_90000.hdf5,A1900,n65,r18,v02,,90000,0.002,42,9.993928854037864e+18,0,0.0,0.0,0.0,42,9.993928854037864e+18,1.0,7.371586134983781e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r18_v02_90000.hdf5,True,False,mapped,,no_spin,,1.8,0.2,physical_snapshot_filename,13:46:41 2022-08-08 BST,FullVolume,Untitled SWIFT simulation,3227694,Ma_xp_A1900_n65_r18_v02_90000
Ma_xp_A1900_n65_r18_v04_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_n65_r18_v04_90000.hdf5,A1900,n65,r18,v04,,90000,0.002,16,9.997041958267134e+18,0,0.0,0.0,0.0,16,9.997041958267134e+18,1.0,7.333188085042208e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r18_v04_90000.hdf5,True,False,mapped,,no_spin,,1.8,0.4,physical_snapshot_filename,23:24:46 2022-08-14 BST,FullVolume,Untitled SWIFT simulation,3227694,Ma_xp_A1900_n65_r18_v04_90000
Ma_xp_A1900_n65_r19_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_n65_r19_v00_90000.hdf5,A1900,n65,r19,v00,,90000,0.002,2,9.998157100082047e+18,0,0.0,0.0,0.0,2,9.998157100082047e+18,1.0,6.595103594091219e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r19_v00_90000.hdf5,True,False,mapped,,no_spin,,1.9,0.0,physical_snapshot_filename,07:02:51 2022-08-08 BST,FullVolume,Untitled SWIFT simulation,3227694,Ma_xp_A1900_n65_r19_v00_90000
Ma_xp_A1900_n65_r20_v06_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_n65_r20_v06_90000.hdf5,A1900,n65,r20,v06,,90000,0.002,197,9.938314253361048e+18,0,0.0,0.0,0.0,197,9.938314253361048e+18,1.0,9.375161439874968e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r20_v06_90000.hdf5,True,False,mapped,,no_spin,,2.0,0.6,physical_snapshot_filename,13:37:50 2022-09-04 BST,FullVolume,Untitled SWIFT simulation,3227694,Ma_xp_A1900_n65_r20_v06_90000
Ma_xp_A1900_n65_r26_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_n65_r26_v00_90000.hdf5,A1900,n65,r26,v00,,90000,0.002,1,9.998157100156684e+18,0,0.0,0.0,0.0,1,9.998157100156684e+18,1.0,9.998157100156684e+18,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r26_v00_90000.hdf5,True,False,mapped,,no_spin,,2.6,0.0,physical_snapshot_filename,06:56:19 2022-08-08 BST,FullVolume,Untitled SWIFT simulation,3227694,Ma_xp_A1900_n65_r26_v00_90000
Ma_xp_A1900_n70_r12_v00_90000_fof_0.001_0000.hdf5,Ma_xp_A1900_n70_r12_v00_90000.hdf5,A1900,n70,r12,v00,,90000,0.001,1189,9.752489065393467e+18,2,1.1837559214290026e+17,0.012137987681827188,1.1835579341701306e+17,1187,9.63411347325057e+18,0.9878620123181732,5.169199845024709e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n70_r12_v00_90000.hdf5,True,False,mapped,,no_spin,,1.2,0.0,physical_snapshot_filename,21:34:33 2023-01-08 GMT,FullVolume,Untitled SWIFT simulation,10099884,Ma_xp_A1900_n70_r12_v00_90000
Ma_xp_A1900_s030x_n65_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s030x_n65_r12_v00_90000.hdf5,A1900,n65,r12,v00,s030x,90000,0.002,3162,9.481483861416243e+18,75,1.4135251333299302e+17,0.014908269148483188,7.914865930663922e+16,3087,9.34013134808325e+18,0.9850917308515167,1.3536509523084376e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030x_n65_r12_v00_90000.hdf5,True,False,mapped,,equatorial,3.0,1.2,0.0,physical_snapshot_filename,22:27:24 2022-07-31 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A1900_s030x_n65_r12_v00_90000
Ma_xp_A1900_s030z_n65_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s030z_n65_r12_v00_90000.hdf5,A1900,n65,r12,v00,s030z,90000,0.002,398,1.0000249740696863e+19,65,7.339959686417402e+17,0.07339776382330547,1.285821017217212e+17,333,9.266253772055122e+18,0.9266022361766945,3.315520888012409e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r12_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.2,0.0,physical_snapshot_filename,14:29:26 2022-05-07 BST,FullVolume,Untitled SWIFT simulation,3162275,Ma_xp_A1900_s030z_n65_r12_v00_90000
Ma_xp_A1900_s030z_n65_r12_v04_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s030z_n65_r12_v04_90000.hdf5,A1900,n65,r12,v04,s030z,90000,0.002,413,9.997951763923614e+18,25,1.606555182257132e+17,0.016068843100985844,3.9775600722377336e+16,388,9.837296245697903e+18,0.9839311568990143,3.2906393464018426e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r12_v04_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.2,0.4,physical_snapshot_filename,22:16:45 2022-06-26 BST,FullVolume,Untitled SWIFT simulation,3162272,Ma_xp_A1900_s030z_n65_r12_v04_90000
Ma_xp_A1900_s030z_n65_r12_v06_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s030z_n65_r12_v06_90000.hdf5,A1900,n65,r12,v06,s030z,90000,0.002,402,9.996145078736943e+18,0,0.0,0.0,0.0,402,9.996145078736943e+18,1.0,3.1130770583733165e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r12_v06_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.2,0.6,physical_snapshot_filename,22:29:21 2022-07-14 BST,FullVolume,Untitled SWIFT simulation,3162275,Ma_xp_A1900_s030z_n65_r12_v06_90000
Ma_xp_A1900_s030z_n65_r12_v08_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s030z_n65_r12_v08_90000.hdf5,A1900,n65,r12,v08,s030z,90000,0.002,350,1.0000357507883565e+19,0,0.0,0.0,0.0,350,1.0000357507883565e+19,1.0,3.497774218280889e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r12_v08_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.2,0.8,physical_snapshot_filename,00:27:46 2022-06-25 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A1900_s030z_n65_r12_v08_90000
Ma_xp_A1900_s030z_n65_r12_v20_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s030z_n65_r12_v20_90000.hdf5,A1900,n65,r12,v20,s030z,90000,0.002,201,1.0010332311890567e+19,0,0.0,0.0,0.0,201,1.0010332311890567e+19,1.0,4.9594459270340986e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r12_v20_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.2,2.0,physical_snapshot_filename,18:43:02 2022-07-07 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A1900_s030z_n65_r12_v20_90000
Ma_xp_A1900_s030z_n65_r13_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s030z_n65_r13_v00_90000.hdf5,A1900,n65,r13,v00,s030z,90000,0.002,394,9.811447969031e+18,57,6.860776060852138e+17,0.06992623395147785,1.0125361105085451e+17,337,9.125370362945786e+18,0.9300737660485221,2.5817214360044822e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r13_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.3,0.0,physical_snapshot_filename,17:51:14 2022-06-23 BST,FullVolume,Untitled SWIFT simulation,3162254,Ma_xp_A1900_s030z_n65_r13_v00_90000
Ma_xp_A1900_s030z_n65_r15_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s030z_n65_r15_v00_90000.hdf5,A1900,n65,r15,v00,s030z,90000,0.002,407,9.998332118699958e+18,44,6.153569746947667e+17,0.061545962605488946,8.757985684601586e+16,363,9.382975144005192e+18,0.938454037394511,3.272001962367431e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r15_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.5,0.0,physical_snapshot_filename,12:38:56 2022-06-30 BST,FullVolume,Untitled SWIFT simulation,3162273,Ma_xp_A1900_s030z_n65_r15_v00_90000
Ma_xp_A1900_s030z_n65_r16_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s030z_n65_r16_v00_90000.hdf5,A1900,n65,r16,v00,s030z,90000,0.002,393,1.0000658622080864e+19,36,5.2456628961292486e+17,0.0524531742794133,5.7817095607389304e+16,357,9.47609233246794e+18,0.9475468257205867,3.329213659956058e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r16_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.6,0.0,physical_snapshot_filename,02:06:59 2022-06-30 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A1900_s030z_n65_r16_v00_90000
Ma_xp_A1900_s030z_n65_r16_v02_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s030z_n65_r16_v02_90000.hdf5,A1900,n65,r16,v02,s030z,90000,0.002,363,1.0004227617731193e+19,32,3.9774649835438426e+17,0.03975784173976912,6.1240288593301624e+16,331,9.606481119376808e+18,0.9602421582602308,3.343984103765643e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r16_v02_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.6,0.2,physical_snapshot_filename,16:23:59 2022-06-30 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A1900_s030z_n65_r16_v02_90000
Ma_xp_A1900_s030z_n65_r16_v04_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s030z_n65_r16_v04_90000.hdf5,A1900,n65,r16,v04,s030z,90000,0.002,369,9.999622155316154e+18,9,8.443559069594187e+16,0.008443878117039944,2.5807071565986908e+16,360,9.91518656462021e+18,0.9915561218829598,2.886797662758242e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r16_v04_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.6,0.4,physical_snapshot_filename,23:47:49 2022-06-30 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A1900_s030z_n65_r16_v04_90000
Ma_xp_A1900_s030z_n65_r17_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s030z_n65_r17_v00_90000.hdf5,A1900,n65,r17,v00,s030z,90000,0.002,368,1.0002199058925015e+19,38,4.44958034951778e+17,0.04448602075707937,1.0197311550252312e+17,330,9.55724102397324e+18,0.955513979242921,3.808999513916751e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r17_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.7,0.0,physical_snapshot_filename,00:06:31 2022-07-01 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A1900_s030z_n65_r17_v00_90000
Ma_xp_A1900_s030z_n65_r19_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s030z_n65_r19_v00_90000.hdf5,A1900,n65,r19,v00,s030z,90000,0.002,360,1.0004747435925938e+19,27,3.317137395808705e+17,0.03315563353350863,5.879650915613644e+16,333,9.673033696345068e+18,0.9668443664664914,4.0496689985651974e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r19_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,1.9,0.0,physical_snapshot_filename,13:26:37 2022-07-02 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A1900_s030z_n65_r19_v00_90000
Ma_xp_A1900_s030z_n65_r20_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s030z_n65_r20_v00_90000.hdf5,A1900,n65,r20,v00,s030z,90000,0.002,317,1.0003137267373378e+19,10,2.024089637844355e+17,0.02023454825963655,8.707905639066942e+16,307,9.800728303588942e+18,0.9797654517403634,4.0362931889350586e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r20_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,2.0,0.0,physical_snapshot_filename,18:16:00 2022-07-02 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A1900_s030z_n65_r20_v00_90000
Ma_xp_A1900_s030z_n65_r20_v02_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s030z_n65_r20_v02_90000.hdf5,A1900,n65,r20,v02,s030z,90000,0.002,313,1.0005416226407647e+19,6,1.3657589126839752e+17,0.013650195871704764,8.470817828561163e+16,307,9.86884033513925e+18,0.9863498041282953,3.9577182314158304e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r20_v02_90000.hdf5,True,False,mapped,,prograde_z,3.0,2.0,0.2,physical_snapshot_filename,01:10:26 2022-06-27 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A1900_s030z_n65_r20_v02_90000
Ma_xp_A1900_s030z_n65_r20_v04_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s030z_n65_r20_v04_90000.hdf5,A1900,n65,r20,v04,s030z,90000,0.002,326,1.0005200692034793e+19,0,0.0,0.0,0.0,326,1.0005200692034793e+19,1.0,3.5861116150562374e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r20_v04_90000.hdf5,True,False,mapped,,prograde_z,3.0,2.0,0.4,physical_snapshot_filename,17:52:56 2022-07-03 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A1900_s030z_n65_r20_v04_90000
Ma_xp_A1900_s030z_n65_r22_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s030z_n65_r22_v00_90000.hdf5,A1900,n65,r22,v00,s030z,90000,0.002,264,1.0008427368386603e+19,0,0.0,0.0,0.0,264,1.0008427368386603e+19,1.0,5.0599863728795974e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r22_v00_90000.hdf5,True,False,mapped,,prograde_z,3.0,2.2,0.0,physical_snapshot_filename,05:37:56 2022-07-08 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A1900_s030z_n65_r22_v00_90000
Ma_xp_A1900_s035x_n65_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s035x_n65_r12_v00_90000.hdf5,A1900,n65,r12,v00,s035x,90000,0.002,2111,9.491876640039338e+18,27,1.5197883873017107e+17,0.0160114637488105,1.4048770218328723e+17,2084,9.339897801309168e+18,0.9839885362511895,3.390340655698014e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s035x_n65_r12_v00_90000.hdf5,True,False,mapped,,equatorial,3.5,1.2,0.0,physical_snapshot_filename,06:16:45 2022-07-18 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A1900_s035x_n65_r12_v00_90000
Ma_xp_A1900_s035y_n65_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s035y_n65_r12_v00_90000.hdf5,A1900,n65,r12,v00,s035y,90000,0.002,1537,9.509856076153717e+18,27,2.450699208627018e+17,0.0257700977701674,1.5425257003927008e+17,1510,9.264786155291013e+18,0.9742299022298324,6.53747999568409e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s035y_n65_r12_v00_90000.hdf5,True,False,mapped,,equatorial,3.5,1.2,0.0,physical_snapshot_filename,19:57:14 2022-08-11 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A1900_s035y_n65_r12_v00_90000
Ma_xp_A1900_s035z_n65_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s035z_n65_r12_v00_90000.hdf5,A1900,n65,r12,v00,s035z,90000,0.002,392,9.9093167496204e+18,55,7.011320575671456e+17,0.07075483358567625,9.630068627325331e+16,337,9.208184692053255e+18,0.9292451664143239,4.46562085309933e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s035z_n65_r12_v00_90000.hdf5,True,False,mapped,,prograde_z,3.5,1.2,0.0,physical_snapshot_filename,15:09:40 2022-07-01 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A1900_s035z_n65_r12_v00_90000
Ma_xp_A1900_s035z_n65_r16_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s035z_n65_r16_v00_90000.hdf5,A1900,n65,r16,v00,s035z,90000,0.002,375,9.90673838856427e+18,29,4.766670415648781e+17,0.04811543647050509,4.7572488770759624e+16,346,9.430071346999392e+18,0.951884563529495,3.68005296683523e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s035z_n65_r16_v00_90000.hdf5,True,False,mapped,,prograde_z,3.5,1.6,0.0,physical_snapshot_filename,09:26:19 2022-07-02 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A1900_s035z_n65_r16_v00_90000
Ma_xp_A1900_s035z_n65_r20_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s035z_n65_r20_v00_90000.hdf5,A1900,n65,r20,v00,s035z,90000,0.002,279,9.916857120993411e+18,0,0.0,0.0,0.0,279,9.916857120993411e+18,1.0,4.424919806461516e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s035z_n65_r20_v00_90000.hdf5,True,False,mapped,,prograde_z,3.5,2.0,0.0,physical_snapshot_filename,05:36:57 2022-06-30 BST,FullVolume,Untitled SWIFT simulation,3162276,Ma_xp_A1900_s035z_n65_r20_v00_90000
Ma_xp_A1900_s047x_n65_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047x_n65_r12_v00_90000.hdf5,A1900,n65,r12,v00,s047x,90000,0.002,2309,9.397441470954924e+18,11,1.50654345038413e+17,0.016031421478287133,1.4849861279410304e+17,2298,9.24678712591651e+18,0.9839685785217128,7.670386554855169e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s047x_n65_r12_v00_90000.hdf5,True,False,mapped,,equatorial,4.7,1.2,0.0,physical_snapshot_filename,01:16:31 2022-07-24 BST,FullVolume,Untitled SWIFT simulation,3162280,Ma_xp_A1900_s047x_n65_r12_v00_90000
Ma_xp_A1900_s047y_n65_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047y_n65_r12_v00_90000.hdf5,A1900,n65,r12,v00,s047y,90000,0.002,1743,9.567981733708192e+18,13,1.9229068308451555e+17,0.020097308757088407,1.1901161447435762e+17,1730,9.375691050623676e+18,0.9799026912429116,5.966408420095839e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s047y_n65_r12_v00_90000.hdf5,True,False,mapped,,equatorial,4.7,1.2,0.0,physical_snapshot_filename,20:04:20 2022-08-04 BST,FullVolume,Untitled SWIFT simulation,3162280,Ma_xp_A1900_s047y_n65_r12_v00_90000
Ma_xp_A1900_s047z_n65_r11_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047z_n65_r11_v00_90000.hdf5,A1900,n65,r11,v00,s047z,90000,0.002,373,9.99107188511563e+18,48,5.966186832331892e+17,0.05971518272448947,8.521948274456202e+16,325,9.394453201882444e+18,0.9402848172755108,3.764142748480469e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s047z_n65_r11_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.1,0.0,physical_snapshot_filename,05:27:45 2022-07-22 BST,FullVolume,Untitled SWIFT simulation,3162280,Ma_xp_A1900_s047z_n65_r11_v00_90000
Ma_xp_A1900_s047z_n65_r12_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047z_n65_r12_v00_90000.hdf5,A1900,n65,r12,v00,s047z,90000,0.002,386,9.98684905572412e+18,40,5.998760231441914e+17,0.06006659555952365,7.467507142915694e+16,346,9.386973032579928e+18,0.9399334044404762,3.810612864995308e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s047z_n65_r12_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.2,0.0,physical_snapshot_filename,22:57:59 2022-05-08 BST,FullVolume,Untitled SWIFT simulation,3162280,Ma_xp_A1900_s047z_n65_r12_v00_90000
Ma_xp_A1900_s047z_n65_r12_v04_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047z_n65_r12_v04_90000.hdf5,A1900,n65,r12,v04,s047z,90000,0.002,356,9.986041843209622e+18,7,9.481739781764738e+16,0.009494993041925012,3.3801628347643976e+16,349,9.891224445391974e+18,0.990505006958075,3.442967133930362e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s047z_n65_r12_v04_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.2,0.4,physical_snapshot_filename,09:07:58 2022-08-19 BST,FullVolume,Untitled SWIFT simulation,3162280,Ma_xp_A1900_s047z_n65_r12_v04_90000
Ma_xp_A1900_s047z_n65_r12_v06_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047z_n65_r12_v06_90000.hdf5,A1900,n65,r12,v06,s047z,90000,0.002,341,9.715809252167664e+18,0,0.0,0.0,0.0,341,9.715809252167664e+18,1.0,4.7617941054843296e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s047z_n65_r12_v06_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.2,0.6,physical_snapshot_filename,13:27:27 2022-06-27 BST,FullVolume,Untitled SWIFT simulation,3162280,Ma_xp_A1900_s047z_n65_r12_v06_90000
Ma_xp_A1900_s047z_n65_r12_v08_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047z_n65_r12_v08_90000.hdf5,A1900,n65,r12,v08,s047z,90000,0.002,314,9.991404266739606e+18,0,0.0,0.0,0.0,314,9.991404266739606e+18,1.0,3.6720572110542656e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s047z_n65_r12_v08_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.2,0.8,physical_snapshot_filename,12:19:31 2022-08-20 BST,FullVolume,Untitled SWIFT simulation,3162280,Ma_xp_A1900_s047z_n65_r12_v08_90000
Ma_xp_A1900_s047z_n65_r12_v15_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047z_n65_r12_v15_90000.hdf5,A1900,n65,r12,v15,s047z,90000,0.002,207,9.996380494481263e+18,0,0.0,0.0,0.0,207,9.996380494481263e+18,1.0,5.3497613698893843e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s047z_n65_r12_v15_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.2,1.5,physical_snapshot_filename,18:20:22 2022-08-23 BST,FullVolume,Untitled SWIFT simulation,3162280,Ma_xp_A1900_s047z_n65_r12_v15_90000
Ma_xp_A1900_s047z_n65_r12_v20_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047z_n65_r12_v20_90000.hdf5,A1900,n65,r12,v20,s047z,90000,0.002,129,9.99940358448657e+18,0,0.0,0.0,0.0,129,9.99940358448657e+18,1.0,7.125249036813028e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s047z_n65_r12_v20_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.2,2.0,physical_snapshot_filename,18:57:46 2022-08-28 BST,FullVolume,Untitled SWIFT simulation,3162280,Ma_xp_A1900_s047z_n65_r12_v20_90000
Ma_xp_A1900_s047z_n65_r14_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047z_n65_r14_v00_90000.hdf5,A1900,n65,r14,v00,s047z,90000,0.002,347,9.8195503051923e+18,24,5.032352747058096e+17,0.05124830150722004,6.7473469585102136e+16,323,9.316315030486491e+18,0.94875169849278,3.218878608856421e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s047z_n65_r14_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.4,0.0,physical_snapshot_filename,03:23:17 2022-07-03 BST,FullVolume,Untitled SWIFT simulation,3162260,Ma_xp_A1900_s047z_n65_r14_v00_90000
Ma_xp_A1900_s047z_n65_r15_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047z_n65_r15_v00_90000.hdf5,A1900,n65,r15,v00,s047z,90000,0.002,314,9.992296948811438e+18,25,4.6428331396238746e+17,0.04646412294798875,9.92491527985624e+16,289,9.528013634849049e+18,0.953535877052011,3.12413401844163e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s047z_n65_r15_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.5,0.0,physical_snapshot_filename,00:08:05 2022-07-03 BST,FullVolume,Untitled SWIFT simulation,3162280,Ma_xp_A1900_s047z_n65_r15_v00_90000
Ma_xp_A1900_s047z_n65_r16_v00_90000_fof_0.002_0000.hdf5,Ma_xp_A1900_s047z_n65_r16_v00_90000.hdf5,A1900,n65,r16,v00,s047z,90000,0.002,306,9.991948739493204e+18,15,3.075637956785839e+17,0.030781162283483016,1.0979356411396747e+17,291,9.684384943814621e+18,0.9692188377165171,3.531665544335389e+17,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s047z_n65_r16_v00_90000.hdf5,True,False,mapped,,prograde_z,4.7,1.6,0.0,physical_snapshot_filename,00:53:49 2022-07-07 BST,FullVolume,Untitled SWIFT simulation,3162280,Ma_xp_A1900_s047z_n65_r16_v00_90000
