simulation_id,filename,file_path,file_size_bytes,mass_code,mass_value,special_case_code,spin_code,spin_value,spin_axis,has_explicit_spin,resolution_code,resolution_value,periapsis_code,periapsis_value,velocity_code,velocity_value,timestep,fof_linking_length,chunk_index,parttype_group,particle_count_total,n_fof_groups,fragment_count_min_particles,largest_fragment_particle_count,mass_metrics_available,mass_unit,total_particle_mass_kg,largest_fragment_mass_kg,total_fragment_mass_kg,fragment_mass_fraction,particle_count_metrics_are_proxies,excluded_group_ids,min_particles
Ma_xp_A1900_n65_r14_v04_89000_fof_0.002_0000,Ma_xp_A1900_n65_r14_v04_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r14_v04_89000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r14,14,v04,4,89000,0.002,0,PartType0,3227694,228,228,262043,True,kg,9.986246932065784e+18,8.117086685271648e+17,9.986246932065784e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r14_v06_90000_fof_0.002_0000,Ma_xp_A1900_n65_r14_v06_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r14_v06_90000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r14,14,v06,6,90000,0.002,0,PartType0,3227694,230,230,374568,True,kg,9.984400752933407e+18,1.160268512580747e+18,9.984400752933407e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r15_v00_90000_fof_0.002_0000,Ma_xp_A1900_n65_r15_v00_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r15_v00_90000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r15,15,v00,0,90000,0.002,0,PartType0,3227694,198,198,315222,True,kg,9.98777095376937e+18,9.764367022582993e+17,9.98777095376937e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r16_v00_90000_fof_0.0019_0000,Ma_xp_A1900_n65_r16_v00_90000_fof_0.0019_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r16_v00_90000_fof_0.0019_0000.hdf5,462775088,A1900,1900,,,,,False,n65,65,r16,16,v00,0,90000,0.0019,0,PartType0,3227694,147,147,650871,True,kg,9.990980087861811e+18,2.0161480769281815e+18,9.990980087861811e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r16_v00_90000_fof_0.002_0000,Ma_xp_A1900_n65_r16_v00_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r16_v00_90000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r16,16,v00,0,90000,0.002,0,PartType0,3227694,146,146,650872,True,kg,9.991156651736443e+18,2.016151174521327e+18,9.991156651736443e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r16_v02_90000_fof_0.002_0000,Ma_xp_A1900_n65_r16_v02_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r16_v02_90000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r16,16,v02,2,90000,0.002,0,PartType0,3227694,189,189,678794,True,kg,9.989861841880752e+18,2.1026428133417836e+18,9.989861841880752e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r16_v04_90000_fof_0.002_0000,Ma_xp_A1900_n65_r16_v04_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r16_v04_90000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r16,16,v04,4,90000,0.002,0,PartType0,3227694,152,152,659949,True,kg,9.99145710965724e+18,2.0442682348415165e+18,9.99145710965724e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r16_v06_89000_fof_0.002_0000,Ma_xp_A1900_n65_r16_v06_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r16_v06_89000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r16,16,v06,6,89000,0.002,0,PartType0,3227694,136,136,676829,True,kg,9.988839632514548e+18,2.0965559977265224e+18,9.988839632514548e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r17_v00_90000_fof_0.002_0000,Ma_xp_A1900_n65_r17_v00_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r17_v00_90000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r17,17,v00,0,90000,0.002,0,PartType0,3227694,116,116,990044,True,kg,9.99355420209602e+18,3.0667760369532017e+18,9.99355420209602e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r18_v00_90000_fof_0.002_0000,Ma_xp_A1900_n65_r18_v00_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r18_v00_90000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r18,18,v00,0,90000,0.002,0,PartType0,3227694,36,36,2418669,True,kg,9.996094247524764e+18,7.492108748014193e+18,9.996094247524764e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r18_v02_90000_fof_0.002_0000,Ma_xp_A1900_n65_r18_v02_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r18_v02_90000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r18,18,v02,2,90000,0.002,0,PartType0,3227694,42,42,2379761,True,kg,9.993929013310472e+18,7.371586667826815e+18,9.993929013310472e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r18_v04_90000_fof_0.002_0000,Ma_xp_A1900_n65_r18_v04_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r18_v04_90000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r18,18,v04,4,90000,0.002,0,PartType0,3227694,16,16,2367365,True,kg,9.99704211859297e+18,7.333188605726994e+18,9.99704211859297e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r18_v06_89000_fof_0.002_0000,Ma_xp_A1900_n65_r18_v06_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r18_v06_89000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r18,18,v06,6,89000,0.002,0,PartType0,3227694,4,4,2246217,True,kg,9.99698326400284e+18,6.957918520786966e+18,9.99698326400284e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r19_v00_90000_fof_0.002_0000,Ma_xp_A1900_n65_r19_v00_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r19_v00_90000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r19,19,v00,0,90000,0.002,0,PartType0,3227694,2,2,2129090,True,kg,9.99815726047733e+18,6.595103858887257e+18,9.99815726047733e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r20_v00_89000_fof_0.002_0000,Ma_xp_A1900_n65_r20_v00_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r20_v00_89000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r20,20,v00,0,89000,0.002,0,PartType0,3227694,36,36,2918585,True,kg,9.987811224292043e+18,9.040656152067697e+18,9.987811224292043e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r20_v02_89000_fof_0.002_0000,Ma_xp_A1900_n65_r20_v02_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r20_v02_89000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r20,20,v02,2,89000,0.002,0,PartType0,3227694,62,62,2947334,True,kg,9.975606621223823e+18,9.129709503676135e+18,9.975606621223823e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r20_v04_89000_fof_0.002_0000,Ma_xp_A1900_n65_r20_v04_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r20_v04_89000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r20,20,v04,4,89000,0.002,0,PartType0,3227694,158,158,2986289,True,kg,9.949320249474744e+18,9.250377093130043e+18,9.949320249474744e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r20_v06_90000_fof_0.002_0000,Ma_xp_A1900_n65_r20_v06_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r20_v06_90000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r20,20,v06,6,90000,0.002,0,PartType0,3227694,197,197,3026573,True,kg,9.93831440194701e+18,9.375161452012278e+18,9.93831440194701e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r22_v00_89000_fof_0.002_0000,Ma_xp_A1900_n65_r22_v00_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r22_v00_89000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r22,22,v00,0,89000,0.002,0,PartType0,3227694,1,1,3227694,True,kg,9.998157260435763e+18,9.998157260435763e+18,9.998157260435763e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r24_v00_89000_fof_0.002_0000,Ma_xp_A1900_n65_r24_v00_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r24_v00_89000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r24,24,v00,0,89000,0.002,0,PartType0,3227694,1,1,3227694,True,kg,9.998157260434344e+18,9.998157260434344e+18,9.998157260434344e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n65_r26_v00_90000_fof_0.002_0000,Ma_xp_A1900_n65_r26_v00_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n65_r26_v00_90000_fof_0.002_0000.hdf5,462775096,A1900,1900,,,,,False,n65,65,r26,26,v00,0,90000,0.002,0,PartType0,3227694,1,1,3227694,True,kg,9.99815726043551e+18,9.99815726043551e+18,9.99815726043551e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n70_r12_v00_90000_fof_0.001_0000,Ma_xp_A1900_n70_r12_v00_90000_fof_0.001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n70_r12_v00_90000_fof_0.001_0000.hdf5,1098212512,A1900,1900,,,,,False,n70,70,r12,12,v00,0,90000,0.001,0,PartType0,10099884,1189,1189,522175,True,kg,9.752489079081327e+18,5.169198519049097e+17,9.752489079081327e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_n70_r16_v00_89000_fof_0.001_0000,Ma_xp_A1900_n70_r16_v00_89000_fof_0.001_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_n70_r16_v00_89000_fof_0.001_0000.hdf5,1098212512,A1900,1900,,,,,False,n70,70,r16,16,v00,0,89000,0.001,0,PartType0,10099885,360,360,2033819,True,kg,9.984767716814502e+18,2.0133510983758874e+18,9.984767716814502e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030mz_n65_r12_v00_89000_fof_0.002_0000,Ma_xp_A1900_s030mz_n65_r12_v00_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030mz_n65_r12_v00_89000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030mz,30,mz,True,n65,65,r12,12,v00,0,89000,0.002,0,PartType0,3162276,1,1,3162276,True,kg,1.0023223340164817e+19,1.0023223340164817e+19,1.0023223340164817e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030x_n65_r12_v00_90000_fof_0.002_0000,Ma_xp_A1900_s030x_n65_r12_v00_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030x_n65_r12_v00_90000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030x,30,x,True,n65,65,r12,12,v00,0,90000,0.002,0,PartType0,3162276,3162,3162,42707,True,kg,9.48148433032798e+18,1.3536501998136632e+17,9.48148433032798e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r11_v00_89000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r11_v00_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r11_v00_89000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r11,11,v00,0,89000,0.002,0,PartType0,3162276,475,475,121379,True,kg,9.994582632943788e+18,3.8472572611881376e+17,9.994582632943788e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r12_v00_90000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r12_v00_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r12_v00_90000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r12,12,v00,0,90000,0.002,0,PartType0,3162275,398,398,104603,True,kg,1.000024991958565e+19,3.315521302163813e+17,1.000024991958565e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r12_v02_89000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r12_v02_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r12_v02_89000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r12,12,v02,2,89000,0.002,0,PartType0,3162276,415,415,87114,True,kg,9.998959878459662e+18,2.7611846934238467e+17,9.998959878459662e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r12_v04_90000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r12_v04_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r12_v04_90000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r12,12,v04,4,90000,0.002,0,PartType0,3162272,413,413,103818,True,kg,9.99795194580952e+18,3.2906415566343744e+17,9.99795194580952e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r12_v06_90000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r12_v06_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r12_v06_90000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r12,12,v06,6,90000,0.002,0,PartType0,3162275,402,402,98216,True,kg,9.99614526483398e+18,3.113077595760374e+17,9.99614526483398e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r12_v08_90000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r12_v08_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r12_v08_90000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r12,12,v08,8,90000,0.002,0,PartType0,3162276,350,350,110353,True,kg,1.0000357681247887e+19,3.497778340730768e+17,1.0000357681247887e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r12_v10_89000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r12_v10_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r12_v10_89000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r12,12,v10,10,89000,0.002,0,PartType0,3162254,308,308,151598,True,kg,9.837537350071226e+18,4.8050876576386906e+17,9.837537350071226e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r12_v15_89000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r12_v15_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r12_v15_89000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r12,12,v15,15,89000,0.002,0,PartType0,3162276,270,270,170689,True,kg,1.0009296019549161e+19,5.410202420375673e+17,1.0009296019549161e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r12_v20_90000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r12_v20_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r12_v20_90000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r12,12,v20,20,90000,0.002,0,PartType0,3162276,201,201,156468,True,kg,1.00103324538738e+19,4.959449803720539e+17,1.00103324538738e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r13_v00_90000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r13_v00_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r13_v00_90000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r13,13,v00,0,90000,0.002,0,PartType0,3162254,394,394,81452,True,kg,9.811447913461119e+18,2.5817233390011645e+17,9.811447913461119e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r14_v00_89000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r14_v00_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r14_v00_89000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r14,14,v00,0,89000,0.002,0,PartType0,3162276,399,399,90409,True,kg,1.0001546278982052e+19,2.8656249415360912e+17,1.0001546278982052e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r15_v00_90000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r15_v00_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r15_v00_90000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r15,15,v00,0,90000,0.002,0,PartType0,3162273,407,407,103230,True,kg,9.998332299277623e+18,3.2720026892318285e+17,9.998332299277623e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r16_v00_90000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r16_v00_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r16_v00_90000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r16,16,v00,0,90000,0.002,0,PartType0,3162276,393,393,105035,True,kg,1.000065879390937e+19,3.3292173496391226e+17,1.000065879390937e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r16_v02_90000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r16_v02_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r16_v02_90000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r16,16,v02,2,90000,0.002,0,PartType0,3162276,363,363,105501,True,kg,1.0004227786714421e+19,3.343984777071941e+17,1.0004227786714421e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r16_v04_90000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r16_v04_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r16_v04_90000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r16,16,v04,4,90000,0.002,0,PartType0,3162276,369,369,91077,True,kg,9.999622338368188e+18,2.886798038149741e+17,9.999622338368188e+18,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r16_v06_89000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r16_v06_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r16_v06_89000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r16,16,v06,6,89000,0.002,0,PartType0,3162276,352,352,106353,True,kg,1.000101377642976e+19,3.370993362240606e+17,1.000101377642976e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r17_v00_90000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r17_v00_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r17_v00_90000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r17,17,v00,0,90000,0.002,0,PartType0,3162276,368,368,120172,True,kg,1.0002199230533767e+19,3.809001455399406e+17,1.0002199230533767e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r18_v00_89000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r18_v00_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r18_v00_89000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r18,18,v00,0,89000,0.002,0,PartType0,3162276,332,332,100014,True,kg,1.0005467109972312e+19,3.170067401653369e+17,1.0005467109972312e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r19_v00_90000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r19_v00_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r19_v00_90000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r19,19,v00,0,90000,0.002,0,PartType0,3162276,360,360,127765,True,kg,1.0004747608463763e+19,4.049669417134885e+17,1.0004747608463763e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r20_v00_90000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r20_v00_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r20_v00_90000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r20,20,v00,0,90000,0.002,0,PartType0,3162276,317,317,127343,True,kg,1.0003137436428251e+19,4.036298646671822e+17,1.0003137436428251e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r20_v02_90000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r20_v02_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r20_v02_90000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r20,20,v02,2,90000,0.002,0,PartType0,3162276,313,313,124864,True,kg,1.0005416362447145e+19,3.957720154751075e+17,1.0005416362447145e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r20_v04_90000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r20_v04_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r20_v04_90000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r20,20,v04,4,90000,0.002,0,PartType0,3162276,326,326,113140,True,kg,1.0005200833039649e+19,3.58611547310095e+17,1.0005200833039649e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r20_v06_89000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r20_v06_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r20_v06_89000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r20,20,v06,6,89000,0.002,0,PartType0,3162276,289,289,123093,True,kg,1.0005895014236443e+19,3.901583335365235e+17,1.0005895014236443e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r22_v00_90000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r22_v00_90000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r22_v00_90000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r22,22,v00,0,90000,0.002,0,PartType0,3162276,264,264,159640,True,kg,1.0008427528953315e+19,5.0599839662241574e+17,1.0008427528953315e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r24_v00_89000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r24_v00_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r24_v00_89000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r24,24,v00,0,89000,0.002,0,PartType0,3162276,200,200,429146,True,kg,1.0014611481301406e+19,1.360230525435228e+18,1.0014611481301406e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s030z_n65_r26_v00_89000_fof_0.002_0000,Ma_xp_A1900_s030z_n65_r26_v00_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s030z_n65_r26_v00_89000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s030z,30,z,True,n65,65,r26,26,v00,0,89000,0.002,0,PartType0,3162276,89,89,1218010,True,kg,1.001747998122778e+19,3.8606318295665254e+18,1.001747998122778e+19,1.0,True,"-1,2147483647",20
Ma_xp_A1900_s035mz_n65_r12_v00_89000_fof_0.002_0000,Ma_xp_A1900_s035mz_n65_r12_v00_89000_fof_0.002_0000.hdf5,/rds/general/ephemeral/user/nny124/ephemeral/martian_moons_data/Ma_xp_A1900_s035mz_n65_r12_v00_89000_fof_0.002_0000.hdf5,462775112,A1900,1900,,s035mz,35,mz,True,n65,65,r12,12,v00,0,89000,0.002,0,PartType0,3162276,1,1,3162276,True,kg,9.931168640691798e+18,9.931168640691798e+18,9.931168640691798e+18,1.0,True,"-1,2147483647",20
